q,schedule,passenger_entered,passenger_exited,trams_too_late_cs,trams_too_late_pr, %trams_late_PR>1,%trams_lateCS>1,trams_too_early_cs,trams_too_early_pr,AVG_passenger_waiting_time,peak_tram_freq,offpeak_tram_freq,average_tramqueue_time_P+R De Uithof,average_tramqueue_time_WKZ,average_tramqueue_time_UMC,average_tramqueue_time_Heidelberglaan,average_tramqueue_time_Padualaan,average_tramqueue_time_Kromme Rijn,average_tramqueue_time_Galgenwaard,average_tramqueue_time_Vaartsche Rijn,average_tramqueue_time_Centraal Station,average_tramqueue_time_Vaartsche Rijn 2,average_tramqueue_time_Galgenwaard 2,average_tramqueue_time_Kromme Rijn 2,average_tramqueue_time_Padualaan 2,average_tramqueue_time_Heidelberglaan 2,average_tramqueue_time_UMC 2,average_tramqueue_time_WKZ 2,max_tramqueue_time_P+R De Uithof,max_tramqueue_time_WKZ,max_tramqueue_time_UMC,max_tramqueue_time_Heidelberglaan,max_tramqueue_time_Padualaan,max_tramqueue_time_Kromme Rijn,max_tramqueue_time_Galgenwaard,max_tramqueue_time_Vaartsche Rijn,max_tramqueue_time_Centraal Station,max_tramqueue_time_Vaartsche Rijn 2,max_tramqueue_time_Galgenwaard 2,max_tramqueue_time_Kromme Rijn 2,max_tramqueue_time_Padualaan 2,max_tramqueue_time_Heidelberglaan 2,max_tramqueue_time_UMC 2,max_tramqueue_time_WKZ 2
180,1,43758,43758,242,20,0.7751937984496124,9.30232558139535,0,0,86.56042833087001,180,720,54,0,0,14,6,5,6,38,45,0,37,16,13,10,9,18,788,0,0,20,6,11,15,76,313,0,125,35,62,27,26,25
180,1,44464,44464,245,17,0.7751937984496124,5.038759689922481,0,0,70.97495013114047,180,720,54,0,0,79,22,36,24,30,41,11,49,13,12,14,8,17,785,0,0,153,24,53,31,81,356,21,143,43,27,51,22,38
180,1,43696,43696,245,18,2.7131782945736433,7.751937984496124,0,0,85.13661290448914,180,720,54,0,0,38,28,27,15,30,43,9,30,11,15,8,19,8,743,0,0,38,67,66,34,103,320,9,84,29,47,24,29,15
180,1,43008,43008,249,23,2.3255813953488373,6.976744186046512,0,0,73.50363382614205,180,720,52,35,0,22,13,20,21,38,38,0,27,12,15,16,10,9,766,35,0,39,31,45,62,134,797,0,114,20,30,52,29,27
180,1,43857,43857,247,19,1.550387596899225,9.30232558139535,0,0,88.15029820326001,180,720,50,0,0,6,9,10,1,36,44,11,28,7,23,14,16,8,713,0,0,6,9,21,1,103,392,18,84,35,45,31,31,12
180,1,45373,45373,250,44,5.426356589147287,20.930232558139537,0,0,91.32414039298607,180,720,52,14,6,3,19,28,21,36,52,3,41,11,17,14,17,11,685,16,6,3,40,48,27,133,544,4,156,28,52,33,37,23
180,1,43015,43015,248,16,1.1627906976744187,5.038759689922481,0,0,75.34141055094433,180,720,54,5,17,32,3,27,16,31,39,0,33,5,15,5,7,15,758,5,17,42,5,27,16,126,635,0,101,17,39,13,17,27
180,1,42758,42758,249,14,1.1627906976744187,5.426356589147287,0,0,76.28182582222561,180,720,53,8,0,59,9,7,12,28,41,0,25,11,16,29,22,17,753,8,0,94,17,14,19,88,563,0,54,16,37,63,38,52
180,1,42623,42623,249,10,0.7751937984496124,3.488372093023256,0,0,80.76870252645064,180,720,51,0,0,3,22,3,3,24,38,0,38,11,18,6,14,19,721,0,0,6,44,6,7,59,350,0,84,21,41,12,39,34
180,1,42692,42692,252,12,0.7751937984496124,3.10077519379845,0,0,73.80096366994152,180,720,52,0,0,38,13,0,0,43,40,0,32,9,11,17,15,16,743,0,0,38,13,0,0,138,309,0,67,13,45,51,43,33
180,1,42970,42970,248,14,0.3875968992248062,2.7131782945736433,0,0,69.87119746508925,180,720,53,0,0,5,15,0,14,34,35,0,26,11,10,15,15,13,739,0,0,5,30,0,27,71,150,0,54,27,26,39,29,29
180,1,42868,42868,243,16,1.937984496124031,5.813953488372093,0,0,69.86032341451593,180,720,54,3,25,36,12,24,6,35,39,0,26,11,12,7,10,11,706,3,25,91,24,35,11,152,549,0,58,28,33,16,24,38
180,1,43535,43535,247,24,2.7131782945736433,6.5891472868217065,0,0,71.52226247039275,180,720,53,0,0,0,13,6,14,30,42,0,24,12,13,11,15,4,696,0,0,0,13,9,14,108,361,0,61,28,36,42,58,8
180,1,43121,43121,248,17,2.3255813953488373,6.2015503875969,0,0,72.96292781296823,180,720,53,5,14,15,24,23,13,29,40,12,30,6,13,15,7,8,801,5,36,29,75,30,23,86,609,12,90,25,23,35,14,24
180,1,44083,44083,250,34,3.875968992248062,17.441860465116278,0,0,81.30604302769304,180,720,54,17,11,17,6,19,17,36,51,15,19,4,14,11,20,12,742,17,11,31,12,33,36,70,799,15,38,10,43,40,55,26
180,1,42882,42882,247,16,1.550387596899225,5.813953488372093,0,0,76.20691547460054,180,720,52,0,4,20,2,9,35,38,41,4,20,12,17,18,12,16,623,0,4,55,5,15,45,137,373,7,47,40,32,46,42,18
180,1,44848,44848,249,32,3.875968992248062,13.178294573643413,0,0,75.83416434430839,180,720,51,0,0,15,21,22,16,37,48,6,26,4,11,15,17,8,701,0,0,15,36,30,32,92,380,6,66,14,38,42,29,14
180,1,43913,43913,251,32,4.651162790697675,10.852713178294573,0,0,87.74682422525912,180,720,57,0,0,18,13,22,10,46,42,0,29,10,16,16,9,11,1020,0,0,53,33,37,23,117,324,0,73,32,35,53,22,30
180,1,42557,42557,249,14,0.0,5.813953488372093,0,0,82.32577213421057,180,720,50,0,0,0,0,1,15,36,40,0,28,6,15,14,17,16,690,0,0,0,0,3,24,130,312,0,70,11,28,41,45,32
180,1,44393,44393,244,16,0.7751937984496124,5.038759689922481,0,0,71.43660611669651,180,720,50,7,0,0,33,9,3,36,40,53,36,9,29,19,8,15,742,7,0,0,33,9,4,92,553,53,86,20,55,60,29,32
180,1,42871,42871,247,11,0.3875968992248062,5.813953488372093,0,0,72.37800295856803,180,720,52,0,0,0,72,18,4,32,41,7,42,19,13,15,9,12,642,0,0,0,72,19,6,120,315,7,118,40,21,51,18,17
180,1,45060,45060,249,59,11.24031007751938,27.131782945736433,0,0,86.0349931525013,180,720,56,22,6,14,22,23,10,44,54,9,47,11,10,16,14,11,710,27,6,50,55,42,15,160,555,18,72,37,29,38,51,47
180,1,44186,44186,247,16,2.3255813953488373,7.751937984496124,0,0,70.7599606381151,180,720,54,0,0,0,0,14,0,38,38,3,22,17,15,12,6,11,760,0,0,0,0,14,0,153,261,3,62,27,20,25,9,22
180,1,43003,43003,246,15,1.937984496124031,5.813953488372093,0,0,91.20129347047279,180,720,55,0,34,51,25,2,10,27,40,0,34,12,18,14,29,9,715,0,34,51,36,7,21,78,334,0,51,26,52,30,69,28
180,1,42906,42906,248,19,1.937984496124031,6.2015503875969,0,0,85.92963664650908,180,720,51,15,24,8,7,39,19,35,42,2,21,11,13,15,9,12,738,18,35,8,14,42,45,91,376,2,82,27,28,92,21,26
180,1,43087,43087,246,9,0.7751937984496124,3.488372093023256,0,0,70.61786446369312,180,720,52,0,0,34,12,11,10,38,35,19,33,17,21,12,22,13,687,0,0,34,12,21,13,143,139,19,73,30,44,19,32,23
180,1,42735,42735,250,14,1.1627906976744187,3.488372093023256,0,0,72.89494906088679,180,720,50,0,0,11,15,0,3,25,38,0,23,15,17,13,10,21,722,0,0,13,29,0,3,79,367,0,58,27,28,35,32,30
180,1,42560,42560,246,12,0.0,3.10077519379845,0,0,71.60508938136624,180,720,52,0,0,16,9,0,0,40,38,0,20,9,14,18,8,12,745,0,0,16,12,0,0,110,306,0,61,23,42,43,20,27
180,1,44139,44139,247,23,3.488372093023256,10.077519379844961,0,0,76.43717221050517,180,720,53,0,0,2,17,20,11,43,42,19,31,7,19,12,12,6,660,0,0,3,23,24,15,100,605,29,94,32,35,24,36,16
180,1,45805,45805,247,31,3.875968992248062,12.015503875968992,0,0,73.79540747124204,180,720,54,21,8,0,0,8,8,38,46,16,51,19,14,3,8,14,627,21,8,0,0,11,18,85,378,25,132,34,27,16,23,27
180,1,43985,43985,242,20,1.550387596899225,11.627906976744185,0,0,74.47839059281233,180,720,54,0,0,0,0,2,6,34,47,12,17,6,16,11,13,6,706,0,0,0,0,2,9,83,351,14,36,17,42,40,40,10
