q,schedule,passenger_entered,passenger_exited,trams_too_late_cs,trams_too_late_pr, %trams_late_PR>1,%trams_lateCS>1,trams_too_early_cs,trams_too_early_pr,AVG_passenger_waiting_time,peak_tram_freq,offpeak_tram_freq,average_tramqueue_time_P+R De Uithof,average_tramqueue_time_WKZ,average_tramqueue_time_UMC,average_tramqueue_time_Heidelberglaan,average_tramqueue_time_Padualaan,average_tramqueue_time_Kromme Rijn,average_tramqueue_time_Galgenwaard,average_tramqueue_time_Vaartsche Rijn,average_tramqueue_time_Centraal Station,average_tramqueue_time_Vaartsche Rijn 2,average_tramqueue_time_Galgenwaard 2,average_tramqueue_time_Kromme Rijn 2,average_tramqueue_time_Padualaan 2,average_tramqueue_time_Heidelberglaan 2,average_tramqueue_time_UMC 2,average_tramqueue_time_WKZ 2,max_tramqueue_time_P+R De Uithof,max_tramqueue_time_WKZ,max_tramqueue_time_UMC,max_tramqueue_time_Heidelberglaan,max_tramqueue_time_Padualaan,max_tramqueue_time_Kromme Rijn,max_tramqueue_time_Galgenwaard,max_tramqueue_time_Vaartsche Rijn,max_tramqueue_time_Centraal Station,max_tramqueue_time_Vaartsche Rijn 2,max_tramqueue_time_Galgenwaard 2,max_tramqueue_time_Kromme Rijn 2,max_tramqueue_time_Padualaan 2,max_tramqueue_time_Heidelberglaan 2,max_tramqueue_time_UMC 2,max_tramqueue_time_WKZ 2
180,1,42313,42313,240,9,1.6194331983805668,4.4534412955465585,0,0,82.80727363226097,180,900,55,0,0,5,14,22,22,42,38,0,18,9,18,13,20,19,884,0,0,5,14,26,64,92,542,0,69,21,28,48,35,33
180,1,42584,42584,240,19,1.214574898785425,10.526315789473683,0,0,73.88340969271678,180,900,54,0,0,0,5,19,11,34,45,0,31,8,13,9,14,11,865,0,0,0,9,19,17,91,544,0,59,26,43,26,32,35
180,1,42552,42552,242,11,2.42914979757085,6.882591093117409,0,0,69.08959061938228,180,900,52,0,2,14,11,8,7,35,39,31,27,7,11,20,14,11,866,0,2,19,11,14,7,68,379,31,59,17,18,52,26,20
180,1,42226,42226,241,21,1.6194331983805668,12.550607287449392,0,0,79.43867358017361,180,900,53,0,0,15,10,16,20,34,48,9,17,10,16,9,17,18,867,0,0,30,15,20,36,94,549,9,45,54,49,31,39,57
180,1,42138,42138,234,14,1.6194331983805668,4.048582995951417,0,0,80.86726323281265,180,900,54,0,32,29,15,28,12,41,39,0,39,6,22,7,12,11,846,0,32,39,19,45,24,111,568,0,63,16,48,28,25,22
180,1,42120,42120,241,17,2.0242914979757085,4.4534412955465585,0,0,75.94556845560318,180,900,56,0,0,12,17,11,0,42,38,0,35,17,14,11,18,13,868,0,0,19,34,11,0,113,319,0,79,33,55,49,42,26
180,1,44290,44290,237,26,4.4534412955465585,12.145748987854251,0,0,74.70331996430744,180,900,51,14,9,8,20,4,12,37,45,26,25,18,17,12,9,9,876,29,22,26,59,7,19,101,552,53,47,44,89,32,30,17
180,1,43016,43016,237,8,0.0,4.8582995951417,0,0,71.8891468802567,180,900,51,0,0,7,8,7,20,30,40,0,31,11,32,12,11,14,883,0,0,12,16,20,45,76,318,0,84,37,53,21,18,24
180,1,41994,41994,235,10,0.8097165991902834,4.4534412955465585,0,0,68.41272054038582,180,900,53,0,4,44,28,8,18,35,40,0,33,12,15,14,15,11,815,0,4,102,28,9,34,106,308,0,122,31,32,63,45,20
180,1,42307,42307,242,32,8.502024291497975,16.599190283400812,0,0,74.04203857513737,180,900,56,38,0,12,32,12,11,46,48,6,24,22,16,15,12,5,876,38,0,21,32,19,46,107,423,11,58,50,42,48,32,11
180,1,41887,41887,238,14,1.6194331983805668,5.263157894736842,0,0,76.1952867549023,180,900,53,0,0,3,11,7,14,31,41,0,10,33,17,20,10,17,909,0,0,6,16,15,19,77,573,0,19,33,42,36,22,29
