q,schedule,passenger_entered,passenger_exited,trams_too_late_cs,trams_too_late_pr, %trams_late_PR>1,%trams_lateCS>1,trams_too_early_cs,trams_too_early_pr,AVG_passenger_waiting_time,peak_tram_freq,offpeak_tram_freq,average_tramqueue_time_P+R De Uithof,average_tramqueue_time_WKZ,average_tramqueue_time_UMC,average_tramqueue_time_Heidelberglaan,average_tramqueue_time_Padualaan,average_tramqueue_time_Kromme Rijn,average_tramqueue_time_Galgenwaard,average_tramqueue_time_Vaartsche Rijn,average_tramqueue_time_Centraal Station,average_tramqueue_time_Vaartsche Rijn 2,average_tramqueue_time_Galgenwaard 2,average_tramqueue_time_Kromme Rijn 2,average_tramqueue_time_Padualaan 2,average_tramqueue_time_Heidelberglaan 2,average_tramqueue_time_UMC 2,average_tramqueue_time_WKZ 2,max_tramqueue_time_P+R De Uithof,max_tramqueue_time_WKZ,max_tramqueue_time_UMC,max_tramqueue_time_Heidelberglaan,max_tramqueue_time_Padualaan,max_tramqueue_time_Kromme Rijn,max_tramqueue_time_Galgenwaard,max_tramqueue_time_Vaartsche Rijn,max_tramqueue_time_Centraal Station,max_tramqueue_time_Vaartsche Rijn 2,max_tramqueue_time_Galgenwaard 2,max_tramqueue_time_Kromme Rijn 2,max_tramqueue_time_Padualaan 2,max_tramqueue_time_Heidelberglaan 2,max_tramqueue_time_UMC 2,max_tramqueue_time_WKZ 2
180,1,47426,47426,318,274,85.26645768025078,94.98432601880877,0,0,83.7018476184176,120,720,91,22,12,15,13,17,11,38,223,17,50,12,15,10,12,11,911,66,26,57,36,56,53,112,1176,58,155,37,48,48,40,29
180,1,50301,50301,300,264,87.0,95.66666666666667,0,0,79.9381362072045,120,720,36,11,11,16,14,18,13,45,336,19,44,20,14,12,11,11,539,37,24,51,45,55,46,162,1548,69,152,46,37,42,41,30
180,1,45192,45192,329,286,85.15151515151516,96.06060606060606,0,0,71.98911128462154,120,720,81,14,18,18,16,14,12,40,190,18,33,12,14,12,8,12,878,49,47,41,50,40,50,165,1126,59,117,56,40,58,21,33
180,1,50625,50625,308,286,88.02588996763754,96.44012944983818,0,0,78.75312094452117,120,720,43,12,14,20,12,15,13,45,291,21,42,13,16,9,10,10,540,42,80,66,36,45,47,162,1508,60,130,42,50,30,37,23
180,1,44875,44875,346,310,87.60806916426513,96.82997118155619,0,0,80.36293531013078,120,720,86,14,16,18,11,17,11,42,127,17,34,13,15,12,13,12,939,49,39,64,44,122,41,178,1220,65,121,45,48,36,42,46
180,1,50652,50652,299,262,85.33333333333334,95.33333333333334,0,0,73.28517933180558,120,720,35,13,14,15,14,17,11,49,335,16,46,11,16,13,12,9,300,38,58,67,71,74,31,122,1717,53,132,53,43,41,53,29
180,1,48428,48428,313,281,85.35031847133759,96.17834394904459,0,0,78.36569130835441,120,720,95,12,14,28,11,14,12,41,242,21,44,12,15,11,11,12,909,39,40,102,39,35,56,118,1684,73,204,37,65,41,35,32
180,1,47943,47943,311,268,85.25641025641025,95.83333333333334,0,0,76.56210773840625,120,720,116,14,14,18,16,15,12,46,236,23,43,16,16,11,10,10,1030,37,46,107,67,57,49,150,1285,62,169,44,58,75,32,33
180,1,50463,50463,336,304,88.72403560830861,95.84569732937686,0,0,66.90514158146934,120,720,46,14,6,16,19,10,12,41,195,20,28,19,12,12,13,13,523,32,16,53,99,36,56,147,1754,49,72,57,45,58,34,49
180,1,42867,42867,364,336,86.84931506849315,95.8904109589041,0,0,57.97201230195232,120,720,50,20,16,18,15,16,14,42,102,10,34,13,14,10,12,12,495,51,63,56,59,62,62,150,660,27,182,27,44,46,33,35
