q,schedule,passenger_entered,passenger_exited,trams_too_late_cs,trams_too_late_pr, %trams_late_PR>1,%trams_lateCS>1,trams_too_early_cs,trams_too_early_pr,AVG_passenger_waiting_time,peak_tram_freq,offpeak_tram_freq,average_tramqueue_time_P+R De Uithof,average_tramqueue_time_WKZ,average_tramqueue_time_UMC,average_tramqueue_time_Heidelberglaan,average_tramqueue_time_Padualaan,average_tramqueue_time_Kromme Rijn,average_tramqueue_time_Galgenwaard,average_tramqueue_time_Vaartsche Rijn,average_tramqueue_time_Centraal Station,average_tramqueue_time_Vaartsche Rijn 2,average_tramqueue_time_Galgenwaard 2,average_tramqueue_time_Kromme Rijn 2,average_tramqueue_time_Padualaan 2,average_tramqueue_time_Heidelberglaan 2,average_tramqueue_time_UMC 2,average_tramqueue_time_WKZ 2,max_tramqueue_time_P+R De Uithof,max_tramqueue_time_WKZ,max_tramqueue_time_UMC,max_tramqueue_time_Heidelberglaan,max_tramqueue_time_Padualaan,max_tramqueue_time_Kromme Rijn,max_tramqueue_time_Galgenwaard,max_tramqueue_time_Vaartsche Rijn,max_tramqueue_time_Centraal Station,max_tramqueue_time_Vaartsche Rijn 2,max_tramqueue_time_Galgenwaard 2,max_tramqueue_time_Kromme Rijn 2,max_tramqueue_time_Padualaan 2,max_tramqueue_time_Heidelberglaan 2,max_tramqueue_time_UMC 2,max_tramqueue_time_WKZ 2
180,1,44911,44911,124,7,0.0,6.521739130434782,0,0,129.24137930309257,360,720,62,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0
180,1,46279,46279,115,12,0.0,3.6231884057971016,0,0,151.3349951396039,360,720,53,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0
180,1,45651,45651,109,7,0.0,5.797101449275362,0,0,147.77748974214646,360,720,69,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0
180,1,45269,45269,123,11,0.0,5.072463768115942,0,0,145.79652137874115,360,720,58,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0
180,1,45653,45653,121,4,0.0,7.971014492753622,0,0,143.0966319726873,360,720,75,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0
180,1,46543,46543,118,4,0.0,6.521739130434782,0,0,151.46238602414118,360,720,84,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0
180,1,45577,45577,118,5,0.0,4.3478260869565215,0,0,149.93296201852627,360,720,68,0,0,0,0,0,0,20,24,0,0,0,0,0,0,0,294,0,0,0,0,0,0,20,66,0,0,0,0,0,0,0
180,1,45022,45022,118,7,0.0,6.521739130434782,0,0,138.26319737232484,360,720,76,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0
180,1,46687,46687,116,10,0.0,5.072463768115942,0,0,157.60458746768336,360,720,62,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0
180,1,45926,45926,116,4,0.0,6.521739130434782,0,0,150.57313178691038,360,720,74,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0
180,1,46471,46471,110,7,0.0,6.521739130434782,0,0,157.0013253631926,360,720,66,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0
180,1,45556,45556,122,9,0.0,5.072463768115942,0,0,146.75934026820653,360,720,63,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0
