q,schedule,passenger_entered,passenger_exited,trams_too_late_cs,trams_too_late_pr, %trams_late_PR>1,%trams_lateCS>1,trams_too_early_cs,trams_too_early_pr,AVG_passenger_waiting_time,peak_tram_freq,offpeak_tram_freq,average_tramqueue_time_P+R De Uithof,average_tramqueue_time_WKZ,average_tramqueue_time_UMC,average_tramqueue_time_Heidelberglaan,average_tramqueue_time_Padualaan,average_tramqueue_time_Kromme Rijn,average_tramqueue_time_Galgenwaard,average_tramqueue_time_Vaartsche Rijn,average_tramqueue_time_Centraal Station,average_tramqueue_time_Vaartsche Rijn 2,average_tramqueue_time_Galgenwaard 2,average_tramqueue_time_Kromme Rijn 2,average_tramqueue_time_Padualaan 2,average_tramqueue_time_Heidelberglaan 2,average_tramqueue_time_UMC 2,average_tramqueue_time_WKZ 2,max_tramqueue_time_P+R De Uithof,max_tramqueue_time_WKZ,max_tramqueue_time_UMC,max_tramqueue_time_Heidelberglaan,max_tramqueue_time_Padualaan,max_tramqueue_time_Kromme Rijn,max_tramqueue_time_Galgenwaard,max_tramqueue_time_Vaartsche Rijn,max_tramqueue_time_Centraal Station,max_tramqueue_time_Vaartsche Rijn 2,max_tramqueue_time_Galgenwaard 2,max_tramqueue_time_Kromme Rijn 2,max_tramqueue_time_Padualaan 2,max_tramqueue_time_Heidelberglaan 2,max_tramqueue_time_UMC 2,max_tramqueue_time_WKZ 2
180,1,44161,44161,190,60,2.525252525252525,4.040404040404041,0,0,98.10626317497612,240,720,43,0,0,0,15,0,0,16,30,0,53,21,9,25,16,0,422,0,0,0,25,0,0,32,365,0,59,31,9,26,32,0
180,1,43960,43960,186,58,1.0101010101010102,3.0303030303030303,0,0,98.81588953902845,240,720,42,0,0,0,0,0,0,26,24,0,0,0,0,5,21,0,372,0,0,0,0,0,0,41,73,0,0,0,0,15,30,0
180,1,44988,44988,182,62,2.525252525252525,5.555555555555555,0,0,90.08855056704898,240,720,45,0,0,0,0,5,5,14,29,0,26,25,17,19,18,7,392,0,0,0,0,5,5,28,144,0,50,39,25,38,51,17
180,1,44046,44046,185,56,1.5151515151515151,4.040404040404041,0,0,100.21980451703783,240,720,48,0,0,0,0,0,0,33,25,0,18,13,6,0,2,13,418,0,0,0,0,0,0,60,81,0,18,13,6,0,2,13
180,1,43645,43645,186,54,0.5050505050505051,3.0303030303030303,0,0,97.32353103170402,240,720,48,0,0,0,0,0,0,37,26,0,0,27,7,2,17,7,360,0,0,0,0,0,0,84,143,0,0,27,10,4,17,8
180,1,44170,44170,188,71,4.545454545454546,7.575757575757576,0,0,94.69436209851563,240,720,44,0,0,0,34,6,5,13,29,0,27,13,22,21,8,27,420,0,0,0,43,6,5,21,370,0,60,20,30,40,16,27
180,1,45372,45372,182,54,1.0101010101010102,4.545454545454546,0,0,102.56885351336061,240,720,45,0,0,0,0,0,0,51,23,0,10,3,0,16,0,17,390,0,0,0,0,0,0,51,147,0,10,3,0,17,0,17
180,1,44318,44318,189,59,1.5151515151515151,4.545454545454546,0,0,94.67298839094191,240,720,41,0,0,54,56,0,0,12,29,0,43,0,14,16,30,6,403,0,0,54,56,0,0,26,177,0,50,0,17,42,40,6
180,1,45007,45007,187,53,1.5151515151515151,5.555555555555555,0,0,99.5304931567614,240,720,44,0,0,8,60,0,12,39,33,0,0,0,0,10,0,4,394,0,0,8,60,0,12,81,372,0,0,0,0,10,0,5
180,1,43960,43960,185,59,3.0303030303030303,9.090909090909092,0,0,96.05090940832106,240,720,43,0,0,34,25,10,10,59,28,20,70,9,1,1,30,47,344,0,0,36,33,12,10,127,120,20,70,13,1,3,30,47
180,1,44840,44840,188,74,3.0303030303030303,9.090909090909092,0,0,101.54640130794668,240,720,49,0,0,9,9,30,14,32,33,0,41,19,16,17,21,10,600,0,0,11,15,39,39,68,362,0,65,43,28,44,55,20
180,1,43929,43929,188,57,1.5151515151515151,4.545454545454546,0,0,96.26663067564344,240,720,48,0,0,0,0,0,0,27,22,0,3,2,3,0,9,6,600,0,0,0,0,0,0,44,73,0,3,2,3,0,17,10
180,1,43881,43881,192,51,2.0202020202020203,2.0202020202020203,0,0,92.17706580530631,240,720,44,0,0,0,0,1,0,12,20,0,0,10,11,28,8,14,420,0,0,0,0,1,0,19,53,0,0,19,14,35,11,22
180,1,45083,45083,188,56,2.525252525252525,5.555555555555555,0,0,103.57831777763427,240,720,49,0,0,0,0,1,5,33,40,17,33,17,15,18,16,21,420,0,0,0,0,1,8,88,381,17,55,29,23,46,23,21
180,1,44674,44674,186,62,1.0101010101010102,6.565656565656567,0,0,96.22483001772346,240,720,45,0,0,5,26,0,0,30,24,0,0,8,0,0,25,9,329,0,0,5,26,0,0,88,182,0,0,8,0,0,25,9
180,1,44675,44675,185,45,0.5050505050505051,6.565656565656567,0,0,96.42541722224166,240,720,45,0,0,0,45,18,18,19,30,0,0,0,0,0,0,10,418,0,0,0,45,26,18,30,130,0,0,0,0,0,0,10
180,1,44249,44249,190,61,3.0303030303030303,7.07070707070707,0,0,97.12814103533715,240,720,40,0,0,0,0,0,0,14,32,0,0,0,8,0,3,6,411,0,0,0,0,0,0,35,368,0,0,0,8,0,3,11
180,1,44414,44414,188,63,1.0101010101010102,4.545454545454546,0,0,99.77079128044306,240,720,40,0,0,0,0,0,0,44,24,0,3,6,5,18,1,11,413,0,0,0,0,0,0,99,83,0,5,6,10,28,1,11
180,1,46180,46180,179,50,1.5151515151515151,6.565656565656567,0,0,105.1089335808349,240,720,52,0,0,0,7,1,24,32,24,50,101,0,0,29,0,0,416,0,0,0,7,1,24,80,301,50,101,0,0,52,0,0
180,1,44574,44574,189,57,2.525252525252525,7.575757575757576,0,0,95.7023205589292,240,720,46,0,0,0,0,0,35,33,25,0,0,6,24,9,10,9,415,0,0,0,0,0,35,62,144,0,0,6,46,17,16,18
180,1,44713,44713,188,54,2.0202020202020203,3.535353535353535,0,0,101.40454084420831,240,720,43,0,0,0,0,2,4,62,25,0,43,0,0,8,21,28,382,0,0,0,0,2,4,123,88,0,96,0,0,14,63,35
