q,schedule,passenger_entered,passenger_exited,trams_too_late_cs,trams_too_late_pr, %trams_late_PR>1,%trams_lateCS>1,trams_too_early_cs,trams_too_early_pr,AVG_passenger_waiting_time,peak_tram_freq,offpeak_tram_freq,average_tramqueue_time_P+R De Uithof,average_tramqueue_time_WKZ,average_tramqueue_time_UMC,average_tramqueue_time_Heidelberglaan,average_tramqueue_time_Padualaan,average_tramqueue_time_Kromme Rijn,average_tramqueue_time_Galgenwaard,average_tramqueue_time_Vaartsche Rijn,average_tramqueue_time_Centraal Station,average_tramqueue_time_Vaartsche Rijn 2,average_tramqueue_time_Galgenwaard 2,average_tramqueue_time_Kromme Rijn 2,average_tramqueue_time_Padualaan 2,average_tramqueue_time_Heidelberglaan 2,average_tramqueue_time_UMC 2,average_tramqueue_time_WKZ 2,max_tramqueue_time_P+R De Uithof,max_tramqueue_time_WKZ,max_tramqueue_time_UMC,max_tramqueue_time_Heidelberglaan,max_tramqueue_time_Padualaan,max_tramqueue_time_Kromme Rijn,max_tramqueue_time_Galgenwaard,max_tramqueue_time_Vaartsche Rijn,max_tramqueue_time_Centraal Station,max_tramqueue_time_Vaartsche Rijn 2,max_tramqueue_time_Galgenwaard 2,max_tramqueue_time_Kromme Rijn 2,max_tramqueue_time_Padualaan 2,max_tramqueue_time_Heidelberglaan 2,max_tramqueue_time_UMC 2,max_tramqueue_time_WKZ 2
180,1,44442,44442,381,365,93.97905759162303,98.42931937172776,0,0,88.4434556376042,60,720,101,16,15,14,11,13,15,42,917,2,30,12,13,14,9,15,983,49,43,46,34,48,79,130,3657,5,91,49,48,74,60,57
180,1,46084,46084,373,358,94.38502673796792,98.1283422459893,0,0,63.35552784562251,60,720,175,14,16,16,13,14,11,44,871,17,32,12,15,14,11,14,994,68,48,48,41,58,73,146,3994,33,120,34,37,39,32,43
180,1,52645,52645,308,296,93.20388349514563,97.73462783171522,0,0,87.90358007563412,60,720,55,18,16,20,17,20,16,49,1428,25,39,14,13,11,11,12,684,54,44,116,43,62,50,143,5284,72,187,42,35,27,44,39
180,1,46046,43433,290,320,95.22388059701493,84.77611940298507,0,0,60.14862956832004,60,720,73,18,17,18,17,17,10,55,1086,30,30,15,16,14,10,11,871,42,44,52,122,52,37,203,5407,37,128,30,52,54,65,25
180,1,47040,47040,366,352,94.27792915531336,98.09264305177112,0,0,82.44660284765287,60,720,161,14,10,19,14,21,14,45,921,38,36,9,17,11,11,12,1290,44,32,99,92,57,47,174,4506,77,121,35,69,48,32,41
180,1,48085,48085,370,355,94.33962264150944,98.11320754716981,0,0,83.50436633327966,60,720,108,12,16,18,16,17,14,44,955,18,32,13,15,10,12,11,801,55,60,65,96,53,59,145,4593,40,97,45,52,29,40,32
180,1,37011,32893,212,241,93.3852140077821,80.1556420233463,0,0,54.350255739898934,60,720,58,13,11,13,12,16,11,43,1107,23,30,12,16,10,13,13,1214,32,32,60,61,45,30,125,4923,61,98,43,74,41,49,50
180,1,48404,48404,363,350,94.78021978021978,98.07692307692307,0,0,94.56620424472098,60,720,86,16,14,20,18,17,15,51,1003,19,35,16,16,13,9,10,750,59,57,116,80,55,63,159,4940,47,108,48,50,42,29,30
180,1,54142,54142,309,293,92.58064516129032,97.74193548387096,0,0,110.03484420200293,60,720,58,17,16,20,13,15,12,55,1423,18,33,13,12,12,14,10,790,59,48,75,50,48,37,178,5155,56,98,39,71,41,60,24
180,1,48282,48282,366,354,94.82288828337875,98.09264305177112,0,0,65.70796055031373,60,720,172,16,15,17,15,17,14,39,904,15,31,10,13,13,11,11,1025,46,48,53,40,60,49,112,4864,36,118,35,41,65,34,41
180,1,50323,44589,227,255,91.91176470588235,81.25,0,0,73.1813634407487,60,720,54,16,15,19,15,17,17,48,1438,17,47,12,13,14,16,10,570,53,51,69,44,43,70,159,5081,58,159,33,82,36,46,23
180,1,53750,53750,307,292,93.18181818181817,97.72727272727273,0,0,92.31164435705139,60,720,63,17,15,17,11,12,21,45,1426,19,41,18,19,15,14,12,1333,45,75,65,40,41,71,240,5333,89,139,46,51,40,42,43
180,1,45558,45558,325,310,93.86503067484662,97.85276073619632,0,0,59.956811026329305,60,720,145,11,11,18,12,16,11,45,959,16,34,16,13,14,16,14,1124,40,80,54,38,38,47,146,4700,34,134,56,51,43,53,45
180,1,43190,42851,352,350,93.69863013698631,95.06849315068493,0,0,53.76316481651108,60,720,76,9,12,15,12,14,11,40,985,15,34,15,14,10,8,12,630,26,35,41,44,40,54,140,4340,28,104,54,62,38,27,40
180,1,47196,47196,368,354,95.39295392953929,98.1029810298103,0,0,81.9874598829494,60,720,180,15,13,20,12,21,9,44,899,14,40,13,15,11,9,11,1366,62,49,112,51,52,23,191,4185,43,148,40,56,42,32,45
180,1,49591,46698,261,290,94.44444444444444,83.33333333333334,0,0,69.0431722076757,60,720,62,25,14,14,15,18,24,45,1332,23,42,11,15,12,9,14,1489,85,39,53,76,75,76,123,5325,71,115,40,49,49,28,67
180,1,52710,52580,294,282,92.97658862876254,96.32107023411372,0,0,74.91720566374347,60,720,52,16,16,16,13,17,14,42,1468,17,50,10,16,8,9,12,690,46,43,60,44,65,97,122,5340,47,197,32,80,28,24,34
180,1,30297,26880,119,150,89.63414634146342,68.90243902439023,0,0,77.82322107144928,60,720,67,19,11,14,8,12,19,54,1417,13,44,13,27,15,15,10,616,59,44,48,27,34,48,124,5328,38,83,29,98,44,36,26
180,1,54163,54163,307,293,93.83116883116884,97.72727272727273,0,0,86.29337283696141,60,720,57,14,11,17,17,17,16,39,1432,17,36,11,15,15,13,13,1090,43,39,74,57,53,73,102,5352,50,132,40,49,63,40,36
180,1,44144,38712,193,223,91.59663865546219,78.57142857142857,0,0,81.13985579863477,60,720,57,16,12,23,15,14,14,50,1454,21,52,13,13,10,17,10,734,40,38,67,53,57,38,132,5252,51,153,40,44,34,40,23
180,1,46262,46262,362,346,94.21487603305785,98.07162534435263,0,0,91.70644441304258,60,720,479,14,11,22,16,15,8,48,610,12,39,12,16,11,10,13,2230,43,41,184,54,57,36,154,4067,21,146,40,51,31,26,46
180,1,40953,35993,266,298,94.85530546623794,97.37827715355806,0,0,63.15108146307421,60,720,108,17,19,15,13,13,13,44,934,12,35,13,17,15,12,13,982,59,67,79,28,47,46,136,4058,37,130,45,50,61,42,37
180,1,47644,47644,366,351,94.27792915531336,98.09264305177112,0,0,89.44190726435603,60,720,88,23,15,15,12,18,13,43,990,25,40,12,14,9,10,9,866,77,35,43,52,50,40,126,4507,72,138,46,67,39,37,29
180,1,45641,45641,373,358,94.11764705882352,98.1283422459893,0,0,82.97584382816657,60,720,123,14,11,17,17,9,8,42,919,9,35,14,9,12,10,12,850,67,53,58,67,35,22,203,4210,28,168,35,36,54,26,42
180,1,53360,53360,306,294,95.11400651465797,97.71986970684038,0,0,95.110759037818,60,720,54,16,21,26,13,18,12,46,1434,18,40,12,15,12,11,12,918,50,63,119,42,62,44,192,5593,51,138,46,44,53,32,39
180,1,50048,50048,345,329,93.9306358381503,97.97687861271676,0,0,93.25571119852928,60,720,196,16,15,20,16,16,18,43,1013,16,41,13,15,12,10,13,1059,45,37,89,130,59,62,148,5407,79,166,43,51,45,35,33
180,1,43773,43773,370,359,95.95687331536388,98.11320754716981,0,0,90.81458043218828,60,720,347,20,15,17,16,23,11,50,705,9,35,13,16,12,13,11,1744,60,43,44,75,77,50,173,3772,24,136,34,63,36,44,39
180,1,47214,47214,370,356,94.87870619946092,98.11320754716981,0,0,64.17627805776205,60,720,72,12,17,19,13,15,14,49,980,25,30,15,15,13,12,10,750,37,63,109,75,47,56,199,4351,69,116,34,61,37,44,26
180,1,50136,50136,354,338,94.64788732394366,98.02816901408451,0,0,66.80040677731874,60,720,59,15,13,15,14,17,8,38,1100,18,33,17,17,13,11,10,1525,50,34,77,46,67,44,151,5206,42,125,57,58,48,43,26
180,1,46825,46825,348,332,93.69627507163324,98.28080229226362,0,0,68.44034451554694,60,720,517,19,10,19,18,15,12,43,669,16,35,14,14,10,15,9,3639,67,48,100,76,51,49,139,4223,56,106,53,41,28,34,28
180,1,49351,49351,359,345,93.88888888888889,98.05555555555556,0,0,66.92226352369022,60,720,150,16,17,16,12,14,10,49,974,23,36,12,16,15,7,13,955,36,48,46,40,45,44,147,5261,126,195,46,42,73,31,32
180,1,39172,34030,270,298,92.6984126984127,83.80952380952381,0,0,54.64312661262698,60,720,54,13,13,11,12,16,10,41,1003,44,27,9,16,15,9,11,870,35,26,39,44,62,51,143,3910,78,90,42,45,47,32,39
180,1,51170,51170,349,333,94.28571428571428,98.0,0,0,69.44096153996456,60,720,71,15,12,18,14,17,10,43,1115,26,34,14,16,17,17,11,850,50,33,59,38,71,36,174,5357,71,99,71,69,76,63,40
180,1,49747,49747,360,343,94.18282548476455,98.06094182825484,0,0,65.09255873522385,60,720,88,19,16,14,14,20,11,49,1034,26,29,15,16,12,11,8,1032,76,43,55,52,66,49,186,5173,85,106,40,49,41,31,24
180,1,35108,30193,205,234,92.0,79.60000000000001,0,0,64.53505340204164,60,720,264,14,12,22,15,18,12,46,964,7,33,16,13,10,18,8,2633,48,33,85,64,59,40,152,4389,16,108,52,49,28,44,29
180,1,49733,49733,360,345,94.18282548476455,98.06094182825484,0,0,85.67871982846366,60,720,75,17,17,17,13,15,18,46,1045,26,33,11,16,12,10,11,970,49,39,64,43,43,88,153,5260,53,121,44,41,36,24,28
180,1,53322,53322,306,294,94.78827361563518,97.71986970684038,0,0,97.86283618139765,60,720,53,16,14,22,12,20,10,48,1445,22,45,10,13,14,11,10,1147,56,59,126,40,83,41,223,5482,61,143,43,47,51,44,32
180,1,54001,54001,307,293,91.88311688311688,97.72727272727273,0,0,80.76980797794711,60,720,47,18,13,18,17,17,20,47,1437,20,39,15,20,12,10,13,730,60,48,65,56,56,76,164,5350,82,151,51,61,31,28,34
180,1,50774,50774,354,342,95.77464788732394,98.02816901408451,0,0,69.95812389940062,60,720,76,15,10,18,13,16,10,40,1075,18,43,14,12,10,13,11,1254,38,43,59,40,50,43,165,5293,66,162,45,34,70,74,33
180,1,54123,54123,309,294,94.19354838709677,97.74193548387096,0,0,107.4989214236526,60,720,56,20,15,20,17,18,13,43,1416,21,41,12,20,9,13,10,1214,62,65,116,89,53,91,127,5314,72,135,37,72,39,51,22
180,1,54177,54177,307,291,92.20779220779221,97.72727272727273,0,0,92.43238472440572,60,720,50,16,15,21,17,22,15,47,1434,19,45,12,14,14,11,10,740,53,74,78,86,61,70,131,5260,70,148,54,44,53,47,31
180,1,48162,48162,365,353,95.62841530054644,98.63387978142076,0,0,89.53068876854454,60,720,144,15,14,20,12,13,13,35,941,25,37,15,14,14,12,12,936,54,40,73,36,37,39,112,4949,72,196,32,51,53,51,36
180,1,39764,35427,248,277,93.51535836177474,82.5938566552901,0,0,55.83096915204751,60,720,143,15,12,18,12,16,15,44,970,11,35,11,16,11,14,14,1870,39,39,66,48,44,50,111,3905,29,116,45,74,52,40,59
180,1,46538,46538,374,361,94.13333333333334,98.13333333333333,0,0,60.237913884948306,60,720,64,12,12,16,12,17,14,39,975,19,37,12,15,12,10,10,1026,56,38,57,26,70,68,129,4239,41,126,37,56,33,34,33
180,1,30743,27658,160,189,89.26829268292683,75.1219512195122,0,0,74.79933754250507,60,720,170,14,10,21,11,16,16,38,1172,18,35,9,17,15,17,8,1137,47,27,63,41,49,68,115,5615,42,118,29,53,37,50,18
180,1,47189,47189,372,358,94.63806970509383,98.12332439678283,0,0,63.77809863238462,60,720,120,14,16,17,15,17,14,42,926,12,40,12,15,16,16,12,740,49,49,88,60,53,50,151,4241,19,177,31,47,73,83,46
180,1,49304,49304,359,347,95.27777777777777,98.05555555555556,0,0,65.15036608315248,60,720,65,15,14,15,14,18,15,42,1054,20,38,12,15,13,14,11,901,56,40,67,44,61,72,158,5243,76,179,46,44,53,54,30
180,1,47638,47638,365,351,93.98907103825137,98.08743169398907,0,0,90.3695815154574,60,720,319,18,16,18,11,17,12,45,760,21,40,15,18,10,9,15,1579,41,43,72,46,44,34,136,4641,45,134,52,63,36,30,37
180,1,33439,29492,142,170,88.77005347593582,72.72727272727273,0,0,75.88849722052754,60,720,63,10,10,21,11,14,11,58,1467,23,44,11,15,11,11,11,1371,33,37,140,25,33,45,165,5543,69,164,45,62,35,51,19
180,1,48735,48735,362,350,95.86776859504133,98.07162534435263,0,0,69.30129589689093,60,720,202,14,15,17,11,19,9,38,906,22,32,11,15,11,8,11,1067,42,46,101,45,62,36,149,5062,68,87,37,61,56,30,38
180,1,51000,51000,351,336,94.88636363636364,98.01136363636364,0,0,90.11726204855012,60,720,49,24,24,31,15,19,13,45,1113,20,44,13,15,13,8,10,885,59,62,138,48,52,32,174,5420,53,126,34,53,53,31,32
180,1,45295,45295,372,357,94.10187667560321,98.12332439678283,0,0,85.92636678655236,60,720,74,16,14,18,13,19,15,50,969,20,36,12,17,11,16,13,1206,45,81,57,35,70,49,162,4342,65,111,46,63,51,70,36
180,1,46257,46257,373,361,96.2566844919786,98.1283422459893,0,0,54.80776935542375,60,720,173,19,15,19,12,13,10,41,879,14,32,14,16,10,16,10,1116,46,48,68,47,55,30,225,4133,39,118,53,51,32,60,49
180,1,45827,45665,347,339,95.2112676056338,96.05633802816902,0,0,52.99369736341079,60,720,54,12,15,18,13,14,18,54,1061,12,42,13,16,15,7,10,1550,32,48,66,72,58,73,159,5266,33,142,57,42,50,23,34
180,1,46386,46386,377,361,95.5026455026455,98.14814814814815,0,0,91.42597979426311,60,720,80,15,12,19,24,13,11,51,946,13,34,13,14,10,10,11,1007,32,29,97,95,32,53,141,4089,29,154,62,57,28,41,37
180,1,50693,50693,353,337,94.35028248587571,98.0225988700565,0,0,70.38995644639103,60,720,86,17,17,15,14,13,11,42,1075,18,41,12,16,10,11,11,730,45,38,40,56,58,43,166,5214,82,155,41,59,30,30,33
180,1,46110,46110,376,361,95.49071618037135,98.14323607427056,0,0,61.57997668445215,60,720,89,18,22,20,15,26,13,45,939,23,35,14,18,10,12,9,939,54,69,126,46,92,57,170,4119,67,127,48,79,41,37,32
180,1,45700,45081,340,350,95.32967032967034,91.75824175824175,0,0,58.175862734009684,60,720,127,19,12,17,15,17,12,42,933,18,35,12,11,14,13,9,972,79,36,109,76,49,45,131,4114,41,180,29,40,65,35,36
180,1,48724,48724,362,347,95.0413223140496,98.07162534435263,0,0,66.75849791892666,60,720,97,14,12,17,12,14,10,40,1010,16,32,12,14,11,10,16,669,42,44,65,67,74,33,160,5273,56,101,49,53,47,55,51
180,1,46475,46475,374,359,94.39999999999999,98.13333333333333,0,0,63.669360896771714,60,720,57,17,15,18,15,14,13,36,985,18,36,12,16,17,11,15,690,46,50,76,52,61,87,205,4341,49,179,42,68,38,54,45
180,1,49299,48881,321,319,94.64285714285714,98.13664596273291,0,0,69.22394270214052,60,720,181,16,14,16,12,20,11,46,1060,16,34,12,11,11,10,12,1076,52,36,65,78,50,28,168,5239,48,101,46,41,40,50,39
180,1,46938,46938,372,360,95.97855227882037,98.12332439678283,0,0,93.53965014029947,60,720,92,17,25,16,12,14,14,46,959,19,33,13,18,16,13,12,971,54,72,48,61,37,45,298,4463,60,124,36,63,65,50,47
180,1,49038,48249,303,314,93.65558912386706,89.72809667673715,0,0,74.81455450298563,60,720,188,16,17,20,15,21,15,53,1101,22,41,14,15,13,13,10,1332,47,62,150,48,80,58,155,5409,53,144,40,43,41,46,33
180,1,53914,53914,310,296,92.92604501607717,97.7491961414791,0,0,84.66307407829305,60,720,49,17,14,17,18,16,13,34,1419,24,42,9,19,11,15,10,1231,65,51,78,52,47,37,98,5232,98,142,35,100,36,53,25
180,1,31152,27861,133,163,90.4494382022472,71.34831460674157,0,0,88.55419555295238,60,720,86,13,16,16,12,18,12,46,1339,23,53,14,15,22,21,6,1489,42,39,63,52,63,40,147,5184,62,145,38,43,73,51,10
180,1,50303,50303,347,335,95.6896551724138,97.98850574712644,0,0,90.91605126152592,60,720,164,13,14,14,13,19,13,43,1040,15,36,10,17,11,10,11,876,50,30,63,35,56,36,140,5420,41,146,45,49,49,36,33
180,1,46794,42890,273,305,95.28301886792453,83.9622641509434,0,0,63.014782496792726,60,720,120,16,14,19,9,19,10,41,1086,27,42,12,13,16,11,11,837,32,54,52,41,53,33,144,5514,66,201,55,47,51,36,44
180,1,38483,34371,186,216,90.47619047619048,77.92207792207793,0,0,79.06636847925691,60,720,62,12,9,14,12,18,15,39,1329,21,39,12,17,16,16,12,730,55,35,40,39,50,43,149,5277,74,163,28,50,47,44,25
180,1,46935,46935,369,357,95.94594594594594,98.1081081081081,0,0,68.13179919089089,60,720,259,17,12,16,14,14,15,46,794,19,37,13,17,12,11,11,1406,51,43,96,54,43,43,126,4494,61,146,45,63,49,30,33
180,1,46930,46930,374,359,94.39999999999999,98.13333333333333,0,0,90.31478928160222,60,720,91,15,12,13,14,15,14,43,952,26,45,9,16,12,12,11,750,43,41,56,48,56,56,135,4358,83,129,44,46,38,53,41
180,1,51390,51390,335,320,94.04761904761905,97.91666666666666,0,0,76.86752904555532,60,720,229,15,17,20,15,19,18,49,1050,24,39,12,16,15,11,13,1585,41,54,61,50,60,75,139,5356,89,155,40,51,60,58,44
180,1,45817,45817,374,358,94.13333333333334,98.13333333333333,0,0,63.391168832256746,60,720,68,19,13,16,15,16,12,46,975,13,27,13,17,10,12,11,954,66,39,45,54,76,50,133,4225,42,123,39,51,30,39,35
180,1,46946,46946,366,351,94.27792915531336,98.09264305177112,0,0,66.6230847540298,60,720,88,25,15,21,12,19,7,48,1005,16,30,12,17,17,15,12,750,73,37,86,92,77,35,201,4278,70,101,36,66,138,53,32
180,1,48928,48928,363,348,94.5054945054945,98.07692307692307,0,0,82.50762710476485,60,720,56,20,18,12,16,18,17,51,1051,9,32,13,17,10,13,11,730,54,55,61,49,88,48,155,5132,30,115,34,44,26,43,36
180,1,50352,50352,350,336,95.15669515669516,98.00569800569801,0,0,68.5216470356507,60,720,65,14,12,17,13,15,11,43,1111,18,35,12,18,10,10,11,1249,47,42,62,46,55,33,242,5301,48,153,41,70,40,23,35
180,1,32237,28662,129,157,88.50574712643679,70.6896551724138,0,0,75.01786810602246,60,720,62,21,16,11,9,15,8,45,1405,23,40,21,11,21,13,10,874,51,41,34,37,44,37,103,5106,60,80,59,58,70,39,32
180,1,51228,51228,305,291,93.79084967320262,98.0392156862745,0,0,99.69745099963035,60,720,57,14,10,23,18,17,14,49,1448,22,43,16,8,11,10,13,730,59,30,120,175,65,60,153,5585,51,165,56,25,50,36,36
180,1,53919,53919,307,292,94.8051948051948,97.72727272727273,0,0,89.00868918248267,60,720,53,16,18,18,16,19,22,41,1422,17,44,15,20,13,11,6,861,52,83,132,60,68,85,143,5297,67,133,41,66,70,32,15
180,1,51778,51778,345,330,94.21965317919076,97.97687861271676,0,0,102.41010786133826,60,720,49,20,12,17,14,17,14,45,1162,14,33,10,16,10,13,12,670,44,44,82,82,52,54,197,5487,74,89,31,73,52,40,40
180,1,45636,44994,337,345,94.1988950276243,91.4364640883978,0,0,61.849466887417364,60,720,96,15,15,16,12,23,14,45,978,12,27,14,18,15,13,9,828,43,36,61,50,84,62,139,4239,44,107,40,98,92,69,30
180,1,43398,43398,373,358,94.6524064171123,98.1283422459893,0,0,62.3078079446322,60,720,274,22,23,18,15,19,15,37,769,12,31,12,15,12,14,9,1482,107,70,43,123,64,61,176,3777,28,122,39,71,50,35,22
180,1,51446,50755,281,292,94.13680781758957,89.57654723127035,0,0,80.99712911448492,60,720,137,17,9,19,15,17,13,43,1344,22,35,14,18,12,12,14,1769,53,49,99,60,66,40,142,5316,69,116,40,42,46,34,64
180,1,48282,48282,366,350,95.36784741144415,98.09264305177112,0,0,67.53160112970173,60,720,110,27,15,14,12,15,13,44,969,18,38,13,17,14,11,15,731,74,69,58,57,52,59,131,4788,49,198,69,65,69,46,47
180,1,53701,53701,307,292,92.85714285714286,97.72727272727273,0,0,81.0118943889978,60,720,48,13,13,19,13,18,15,39,1431,20,34,12,16,13,10,9,1000,38,42,81,64,50,70,128,5365,94,144,33,67,42,31,32
180,1,53548,53548,307,291,93.5064935064935,97.72727272727273,0,0,95.6847266323921,60,720,59,17,16,18,19,20,10,46,1430,17,37,14,20,9,14,13,850,46,55,99,97,77,29,129,5273,80,148,60,54,27,33,49
180,1,48808,48808,332,317,93.3933933933934,97.8978978978979,0,0,86.16081487418617,60,720,272,16,16,19,17,16,13,45,1019,23,40,18,15,14,13,9,1741,47,57,101,58,43,41,175,4865,61,172,49,56,37,38,29
180,1,45771,45771,377,362,94.17989417989418,98.14814814814815,0,0,61.41437707445562,60,720,64,13,16,12,15,17,10,45,962,16,45,14,16,10,13,14,730,37,61,39,62,44,28,175,3940,30,115,40,63,40,57,37
180,1,46320,46320,369,358,95.94594594594594,98.1081081081081,0,0,71.37588528275111,60,720,246,14,14,17,10,16,11,44,813,15,40,12,14,13,8,11,1403,63,35,58,49,70,51,137,4059,61,162,32,50,47,28,47
180,1,50370,50370,337,321,93.19526627218934,97.92899408284023,0,0,103.51222135534971,60,720,56,21,11,23,13,17,13,41,1203,16,47,13,17,12,10,13,724,60,38,87,70,63,51,140,5018,55,155,38,69,74,61,28
180,1,53386,53386,306,295,94.78827361563518,97.71986970684038,0,0,83.05543735544492,60,720,49,16,15,24,17,20,15,43,1434,21,46,13,20,13,11,10,875,52,73,84,114,55,55,141,5466,82,163,53,64,61,44,23
180,1,36752,32608,249,278,92.85714285714286,97.2,0,0,55.177477525708255,60,720,72,14,19,12,14,13,10,44,989,9,37,12,15,9,14,10,937,46,57,38,39,64,45,205,3957,9,139,38,55,29,36,46
180,1,43343,40252,293,323,93.78698224852072,84.91124260355029,0,0,57.81150635951425,60,720,260,23,12,18,12,18,13,36,839,27,33,15,15,10,9,12,1461,93,38,76,74,54,44,139,4049,78,122,47,52,44,32,33
180,1,53479,53479,305,290,92.81045751633987,97.7124183006536,0,0,96.76061493481089,60,720,47,15,15,18,14,20,16,38,1454,20,42,10,17,12,13,10,870,55,44,51,82,42,70,100,5520,63,145,48,79,35,49,34
180,1,51405,51405,346,331,94.23631123919309,97.98270893371757,0,0,87.50798402779758,60,720,64,12,13,18,14,14,9,39,1133,19,41,14,19,11,10,11,1540,40,26,84,44,40,34,137,5272,51,134,64,95,36,31,35
180,1,42682,38060,281,313,95.39877300613497,84.3558282208589,0,0,55.91435353337307,60,720,78,18,19,20,18,19,10,40,995,16,33,12,9,12,13,13,972,61,52,93,57,59,21,119,4264,35,86,55,37,29,48,34
