q,schedule,passenger_entered,passenger_exited,trams_too_late_cs,trams_too_late_pr, %trams_late_PR>1,%trams_lateCS>1,trams_too_early_cs,trams_too_early_pr,AVG_passenger_waiting_time,peak_tram_freq,offpeak_tram_freq,average_tramqueue_time_P+R De Uithof,average_tramqueue_time_WKZ,average_tramqueue_time_UMC,average_tramqueue_time_Heidelberglaan,average_tramqueue_time_Padualaan,average_tramqueue_time_Kromme Rijn,average_tramqueue_time_Galgenwaard,average_tramqueue_time_Vaartsche Rijn,average_tramqueue_time_Centraal Station,average_tramqueue_time_Vaartsche Rijn 2,average_tramqueue_time_Galgenwaard 2,average_tramqueue_time_Kromme Rijn 2,average_tramqueue_time_Padualaan 2,average_tramqueue_time_Heidelberglaan 2,average_tramqueue_time_UMC 2,average_tramqueue_time_WKZ 2,max_tramqueue_time_P+R De Uithof,max_tramqueue_time_WKZ,max_tramqueue_time_UMC,max_tramqueue_time_Heidelberglaan,max_tramqueue_time_Padualaan,max_tramqueue_time_Kromme Rijn,max_tramqueue_time_Galgenwaard,max_tramqueue_time_Vaartsche Rijn,max_tramqueue_time_Centraal Station,max_tramqueue_time_Vaartsche Rijn 2,max_tramqueue_time_Galgenwaard 2,max_tramqueue_time_Kromme Rijn 2,max_tramqueue_time_Padualaan 2,max_tramqueue_time_Heidelberglaan 2,max_tramqueue_time_UMC 2,max_tramqueue_time_WKZ 2
180,1,44879,44879,146,48,0.0,4.320987654320987,0,0,119.57670413937669,300,720,34,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0
180,1,45753,45753,148,45,0.6172839506172839,2.4691358024691357,0,0,115.70743371521043,300,720,39,0,0,0,0,0,0,0,26,0,0,0,0,6,0,0,354,0,0,0,0,0,0,0,81,0,0,0,0,6,0,0
180,1,45433,45433,150,43,0.6172839506172839,3.7037037037037033,0,0,123.62996300738291,300,720,36,0,0,0,0,0,0,0,29,0,7,0,0,0,0,0,299,0,0,0,0,0,0,0,102,0,7,0,0,0,0,0
180,1,46160,46160,146,42,0.0,5.555555555555555,0,0,125.19894966561009,300,720,38,0,0,0,0,0,0,99,26,0,0,0,0,0,0,0,364,0,0,0,0,0,0,99,128,0,0,0,0,0,0,0
180,1,45634,45634,145,45,0.6172839506172839,8.641975308641975,0,0,119.20399302293964,300,720,35,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0
180,1,46505,46505,144,44,0.0,1.8518518518518516,0,0,125.29125715121512,300,720,36,0,0,0,0,0,0,2,27,0,0,0,0,0,0,0,288,0,0,0,0,0,0,2,91,0,0,0,0,0,0,0
180,1,46382,46382,146,43,0.6172839506172839,5.555555555555555,0,0,124.64176412763135,300,720,41,0,0,0,0,0,0,0,27,0,0,0,18,30,1,37,276,0,0,0,0,0,0,0,65,0,0,0,18,30,1,37
180,1,45598,45598,146,36,0.0,2.4691358024691357,0,0,123.84669052208245,300,720,35,0,0,0,0,0,0,39,25,0,15,13,44,0,0,0,420,0,0,0,0,0,0,39,64,0,15,13,44,0,0,0
180,1,45521,45521,142,47,0.6172839506172839,9.25925925925926,0,0,121.69727906147901,300,720,36,0,0,104,0,0,0,0,28,0,0,5,0,0,0,0,359,0,0,104,0,0,0,0,198,0,0,5,0,0,0,0
180,1,46311,46311,147,49,0.6172839506172839,8.024691358024691,0,0,123.75834972752024,300,720,43,0,0,0,0,0,0,87,29,0,0,0,0,0,0,0,350,0,0,0,0,0,0,87,105,0,0,0,0,0,0,0
180,1,46113,46113,145,47,0.0,6.172839506172839,0,0,124.2567942132817,300,720,37,0,0,0,0,0,0,33,24,0,0,0,0,0,0,0,397,0,0,0,0,0,0,54,84,0,0,0,0,0,0,0
180,1,45679,45679,146,43,0.6172839506172839,6.790123456790123,0,0,122.88467999641396,300,720,41,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0
180,1,45840,45840,141,51,0.0,7.4074074074074066,0,0,120.2559421703277,300,720,38,0,0,0,0,0,0,36,28,0,0,0,0,0,0,0,316,0,0,0,0,0,0,36,105,0,0,0,0,0,0,0
180,1,45896,45896,150,46,0.6172839506172839,4.938271604938271,0,0,123.01443866948685,300,720,40,0,0,0,0,0,0,72,27,0,0,0,0,54,14,0,318,0,0,0,0,0,0,72,78,0,0,0,0,95,18,0
180,1,45917,45917,147,51,0.6172839506172839,4.938271604938271,0,0,125.33501992629449,300,720,41,0,0,0,0,0,0,0,28,0,0,0,10,25,0,0,292,0,0,0,0,0,0,0,185,0,0,0,10,38,0,0
180,1,45490,45490,148,44,0.0,3.7037037037037033,0,0,120.46873916202145,300,720,36,0,0,0,0,0,0,0,28,0,0,0,3,0,0,0,420,0,0,0,0,0,0,0,118,0,0,0,3,0,0,0
180,1,45764,45764,142,47,0.6172839506172839,6.790123456790123,0,0,130.34844793558602,300,720,42,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0
180,1,45569,45569,144,45,0.0,4.320987654320987,0,0,119.7218766558842,300,720,38,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0
180,1,46585,46585,139,48,1.2345679012345678,4.320987654320987,0,0,122.79434245419057,300,720,38,0,0,0,0,0,0,5,26,0,0,0,0,0,0,0,386,0,0,0,0,0,0,5,157,0,0,0,0,0,0,0
180,1,45695,45695,144,53,1.2345679012345678,1.2345679012345678,0,0,124.33637764427272,300,720,37,0,0,0,0,0,0,0,26,0,13,18,0,15,13,16,391,0,0,0,0,0,0,0,106,0,16,18,0,15,21,16
180,1,46599,46599,147,46,1.8518518518518516,3.7037037037037033,0,0,134.0980301813492,300,720,41,0,0,0,0,0,0,35,28,0,0,0,0,0,8,0,420,0,0,0,0,0,0,35,68,0,0,0,0,0,8,0
180,1,46039,46039,144,37,0.0,3.7037037037037033,0,0,127.56495068786462,300,720,41,0,0,0,0,0,0,0,27,0,0,0,8,0,0,0,420,0,0,0,0,0,0,0,114,0,0,0,8,0,0,0
180,1,45224,45224,150,51,0.6172839506172839,5.555555555555555,0,0,120.59878441215383,300,720,34,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0
180,1,46328,46328,138,43,0.6172839506172839,8.641975308641975,0,0,123.24704731755445,300,720,40,0,0,0,0,0,0,2,31,0,0,0,0,0,0,0,284,0,0,0,0,0,0,2,157,0,0,0,0,0,0,0
180,1,46462,46462,144,49,0.0,4.320987654320987,0,0,125.5356102780797,300,720,39,0,0,0,0,0,0,4,25,0,0,0,0,0,0,0,349,0,0,0,0,0,0,4,75,0,0,0,0,0,0,0
180,1,45074,45074,145,47,0.6172839506172839,2.4691358024691357,0,0,122.54491721561362,300,720,42,0,0,0,0,0,0,0,26,0,1,2,45,10,16,10,411,0,0,0,0,0,0,0,120,0,1,2,45,10,16,10
180,1,45897,45897,144,39,0.6172839506172839,4.938271604938271,0,0,120.05577243321855,300,720,40,0,0,0,0,0,0,23,24,0,0,0,0,0,0,0,416,0,0,0,0,0,0,23,114,0,0,0,0,0,0,0
180,1,45782,45782,149,39,0.0,4.938271604938271,0,0,123.33515229430641,300,720,36,0,0,0,0,4,1,0,28,0,0,0,0,0,3,0,364,0,0,0,0,4,1,0,101,0,0,0,0,0,3,0
180,1,45635,45635,149,45,1.8518518518518516,6.172839506172839,0,0,122.3202941647578,300,720,37,0,0,0,0,0,0,0,28,0,0,0,0,8,0,3,303,0,0,0,0,0,0,0,169,0,0,0,0,8,0,3
180,1,46377,46377,141,45,0.0,4.938271604938271,0,0,123.26411731415037,300,720,39,0,0,0,0,0,0,0,29,0,0,0,0,0,0,7,336,0,0,0,0,0,0,0,122,0,0,0,0,0,0,7
180,1,46083,46083,144,51,0.6172839506172839,4.320987654320987,0,0,124.12879136740396,300,720,38,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0
180,1,45200,45200,151,56,1.8518518518518516,4.938271604938271,0,0,120.04055868470942,300,720,35,0,0,0,0,0,0,30,29,0,0,0,76,0,0,0,420,0,0,0,0,0,0,59,185,0,0,0,76,0,0,0
180,1,46088,46088,147,51,0.0,6.172839506172839,0,0,125.34785263669541,300,720,38,0,0,0,0,0,0,1,28,0,0,0,0,0,0,0,348,0,0,0,0,0,0,1,179,0,0,0,0,0,0,0
180,1,46828,46828,144,47,1.8518518518518516,5.555555555555555,0,0,125.60743306586423,300,720,38,0,0,0,0,0,0,0,26,0,0,0,16,37,7,0,325,0,0,0,0,0,0,0,107,0,0,0,16,37,7,0
180,1,45719,45719,148,50,0.6172839506172839,4.320987654320987,0,0,111.98513581107339,300,720,38,0,0,0,0,0,0,9,26,0,0,0,37,16,0,3,356,0,0,0,0,0,0,15,104,0,0,0,37,16,0,3
180,1,45540,45540,147,47,0.6172839506172839,8.641975308641975,0,0,123.3073293131248,300,720,38,0,0,0,0,0,0,33,28,0,0,0,0,0,0,0,394,0,0,0,0,0,0,33,140,0,0,0,0,0,0,0
180,1,46310,46310,144,46,0.6172839506172839,5.555555555555555,0,0,127.4255693587728,300,720,36,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0
180,1,46203,46203,146,40,1.8518518518518516,6.790123456790123,0,0,128.29587924135595,300,720,40,0,0,0,0,0,0,46,31,0,9,12,8,20,12,0,359,0,0,0,0,0,0,46,83,0,11,12,8,20,12,0
180,1,46546,46546,142,41,0.6172839506172839,6.172839506172839,0,0,125.73511279268642,300,720,36,0,0,0,0,0,0,40,27,0,4,0,6,53,8,0,348,0,0,0,0,0,0,40,91,0,4,0,6,53,8,0
180,1,46078,46078,148,49,0.6172839506172839,6.172839506172839,0,0,123.90190201337084,300,720,38,0,0,0,0,0,0,17,26,0,0,12,0,0,0,8,301,0,0,0,0,0,0,17,124,0,0,12,0,0,0,8
180,1,45628,45628,151,44,0.0,4.320987654320987,0,0,123.34470371070562,300,720,38,0,0,0,0,0,0,0,28,0,0,0,0,0,0,4,374,0,0,0,0,0,0,0,112,0,0,0,0,0,0,4
180,1,46155,46155,149,58,0.6172839506172839,4.320987654320987,0,0,127.43885924638077,300,720,34,0,0,0,0,0,0,38,26,0,0,0,0,51,2,12,337,0,0,0,0,0,0,98,90,0,0,0,0,51,2,12
180,1,45859,45859,143,49,1.2345679012345678,8.024691358024691,0,0,126.01181567631582,300,720,40,0,0,0,0,0,0,25,31,0,0,0,0,0,0,0,367,0,0,0,0,0,0,25,217,0,0,0,0,0,0,0
180,1,45831,45831,148,49,0.0,3.7037037037037033,0,0,122.23111837175966,300,720,35,0,0,0,0,0,0,50,25,0,0,0,0,0,0,0,420,0,0,0,0,0,0,50,92,0,0,0,0,0,0,0
180,1,46834,46834,143,49,0.6172839506172839,4.938271604938271,0,0,128.1331035173602,300,720,37,0,0,0,0,0,0,0,27,0,5,24,13,0,0,0,420,0,0,0,0,0,0,0,104,0,5,24,13,0,0,0
180,1,46677,46677,146,59,0.6172839506172839,4.938271604938271,0,0,129.9081737176366,300,720,38,0,0,0,0,0,0,0,28,0,0,0,0,2,0,0,279,0,0,0,0,0,0,0,103,0,0,0,0,2,0,0
180,1,46308,46308,144,38,0.6172839506172839,6.172839506172839,0,0,126.39465984294627,300,720,41,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0
180,1,45734,45734,144,41,0.6172839506172839,4.938271604938271,0,0,120.17590917418512,300,720,39,0,0,0,0,0,0,2,30,0,0,20,3,0,0,0,365,0,0,0,0,0,0,2,109,0,0,20,3,0,0,0
180,1,46643,46643,142,48,1.2345679012345678,7.4074074074074066,0,0,124.15765377684903,300,720,37,0,0,0,0,0,0,43,29,0,0,0,0,0,0,0,420,0,0,0,0,0,0,43,165,0,0,0,0,0,0,0
180,1,45874,45874,145,36,0.0,3.7037037037037033,0,0,124.60122317148779,300,720,35,0,0,0,0,0,0,19,25,0,0,0,0,0,0,0,402,0,0,0,0,0,0,19,102,0,0,0,0,0,0,0
180,1,45146,45146,155,44,0.0,3.7037037037037033,0,0,117.38270470690173,300,720,40,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0
180,1,45835,45835,142,46,0.6172839506172839,6.790123456790123,0,0,123.63386494629063,300,720,36,0,0,0,0,0,0,0,26,0,14,26,0,0,0,0,380,0,0,0,0,0,0,0,136,0,14,26,0,0,0,0
180,1,45255,45255,149,39,0.0,6.172839506172839,0,0,124.52324681767634,300,720,39,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,420,0,0,0,0,0,0,0,87,0,0,0,1,0,0,0
180,1,45590,45590,147,47,0.0,1.2345679012345678,0,0,124.31472623618508,300,720,40,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0
180,1,46038,46038,149,56,0.0,3.7037037037037033,0,0,125.8106793653458,300,720,38,0,0,0,0,0,0,0,26,0,0,0,0,0,7,0,344,0,0,0,0,0,0,0,86,0,0,0,0,0,7,0
180,1,45867,45867,146,46,0.0,4.320987654320987,0,0,125.64555596067838,300,720,37,0,0,0,0,0,14,58,28,0,0,0,0,0,0,0,247,0,0,0,0,0,14,97,124,0,0,0,0,0,0,0
180,1,46179,46179,146,43,0.6172839506172839,6.172839506172839,0,0,131.82598914764543,300,720,36,0,0,0,0,2,11,5,26,0,0,0,0,0,24,0,313,0,0,0,0,2,11,5,197,0,0,0,0,0,24,0
180,1,46137,46137,147,50,0.0,3.0864197530864197,0,0,128.0771703704192,300,720,39,0,0,0,0,0,0,20,25,0,0,0,0,0,0,0,390,0,0,0,0,0,0,20,75,0,0,0,0,0,0,0
180,1,46584,46584,140,47,0.0,5.555555555555555,0,0,124.16740092563825,300,720,41,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0
180,1,45976,45976,148,40,1.2345679012345678,8.024691358024691,0,0,123.0359680811425,300,720,36,0,0,0,0,0,0,0,27,0,0,0,26,32,15,9,310,0,0,0,0,0,0,0,170,0,0,0,26,32,29,10
180,1,46340,46340,148,53,0.6172839506172839,4.938271604938271,0,0,123.11580323955799,300,720,35,0,0,0,10,51,4,75,28,0,0,0,0,0,0,0,308,0,0,0,10,51,4,84,145,0,0,0,0,0,0,0
180,1,45912,45912,149,52,1.2345679012345678,4.938271604938271,0,0,122.27828606991933,300,720,36,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0
180,1,45069,45069,152,38,0.6172839506172839,3.7037037037037033,0,0,120.21422120606668,300,720,35,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0
180,1,45733,45733,147,53,0.6172839506172839,6.172839506172839,0,0,124.20030527551127,300,720,36,0,0,0,0,0,0,71,29,0,0,0,0,0,0,0,420,0,0,0,0,0,0,71,106,0,0,0,0,0,0,0
180,1,46220,46220,143,42,0.0,6.172839506172839,0,0,124.25884662513454,300,720,40,0,0,78,14,0,46,25,27,0,3,0,0,0,0,0,368,0,0,78,14,0,46,39,81,0,3,0,0,0,0,0
180,1,45995,45995,148,43,1.2345679012345678,8.024691358024691,0,0,122.12007760452295,300,720,41,0,0,0,8,0,0,0,27,0,10,2,6,6,0,1,362,0,0,0,8,0,0,0,103,0,10,2,6,9,0,2
180,1,46306,46306,147,38,0.0,2.4691358024691357,0,0,127.14983756842759,300,720,37,0,0,0,0,0,0,10,27,0,0,0,57,0,0,0,387,0,0,0,0,0,0,17,80,0,0,0,79,0,0,0
180,1,45624,45624,144,52,1.2345679012345678,5.555555555555555,0,0,125.57471639772946,300,720,36,0,0,0,0,0,11,142,28,0,5,3,0,0,0,0,207,0,0,0,0,0,11,142,171,0,5,3,0,0,0,0
180,1,45029,45029,151,45,0.6172839506172839,4.320987654320987,0,0,118.04303051186965,300,720,40,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0
180,1,45878,45878,146,37,0.6172839506172839,2.4691358024691357,0,0,122.01158415488945,300,720,38,0,0,0,0,0,0,64,27,0,0,0,18,2,0,0,352,0,0,0,0,0,0,64,160,0,0,0,18,2,0,0
180,1,45868,45868,146,46,1.2345679012345678,2.4691358024691357,0,0,126.20557578131256,300,720,37,0,0,0,0,0,0,0,27,0,0,21,39,29,0,0,293,0,0,0,0,0,0,0,119,0,0,21,39,29,0,0
180,1,45826,45826,144,52,0.6172839506172839,4.938271604938271,0,0,122.2422045963464,300,720,37,0,0,0,0,0,0,59,30,0,0,0,0,0,0,18,416,0,0,0,0,0,0,59,170,0,0,0,0,0,0,18
180,1,45775,45775,149,38,0.0,3.7037037037037033,0,0,124.56168079851835,300,720,41,0,0,0,0,0,0,3,27,0,5,0,8,8,14,0,420,0,0,0,0,0,0,3,206,0,5,0,8,8,14,0
180,1,45084,45084,147,46,0.6172839506172839,4.320987654320987,0,0,118.5243666318551,300,720,37,0,0,0,0,0,0,19,30,0,0,0,0,0,0,0,364,0,0,0,0,0,0,19,127,0,0,0,0,0,0,0
180,1,46790,46790,142,54,0.6172839506172839,4.320987654320987,0,0,125.69382864202937,300,720,39,0,0,0,0,0,0,0,30,0,0,0,0,37,0,0,420,0,0,0,0,0,0,0,121,0,0,0,0,37,0,0
180,1,45998,45998,147,48,1.2345679012345678,3.7037037037037033,0,0,122.72065861671564,300,720,39,0,0,0,0,0,0,0,26,0,0,0,11,8,16,9,344,0,0,0,0,0,0,0,82,0,0,0,11,8,16,9
180,1,45466,45466,144,49,0.0,6.172839506172839,0,0,122.61139498216819,300,720,34,0,0,0,0,0,0,0,29,0,0,10,0,0,9,30,269,0,0,0,0,0,0,0,97,0,0,10,0,0,9,30
180,1,45607,45607,146,51,0.0,3.0864197530864197,0,0,118.1255214899195,300,720,42,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0
180,1,45303,45303,148,39,1.8518518518518516,4.320987654320987,0,0,123.02067001927108,300,720,37,0,0,0,0,8,43,0,31,0,0,0,19,0,26,14,420,0,0,0,0,8,43,0,193,0,0,0,19,0,32,21
180,1,45440,45440,144,41,1.2345679012345678,6.172839506172839,0,0,122.45718595683098,300,720,38,0,0,0,0,0,0,0,27,0,0,0,0,0,8,0,409,0,0,0,0,0,0,0,146,0,0,0,0,0,8,0
180,1,46214,46214,138,52,0.6172839506172839,1.2345679012345678,0,0,128.16391372310758,300,720,35,0,0,0,0,0,0,0,26,0,0,0,16,16,0,16,380,0,0,0,0,0,0,0,71,0,0,0,16,16,0,16
180,1,46206,46206,147,51,0.6172839506172839,3.0864197530864197,0,0,120.13943052770529,300,720,40,0,0,0,0,0,41,71,26,0,21,0,0,41,0,0,420,0,0,0,0,0,41,71,86,0,21,0,0,41,0,0
180,1,46056,46056,147,47,1.8518518518518516,4.938271604938271,0,0,124.22622569954831,300,720,38,0,0,0,0,0,0,16,29,0,6,16,37,0,30,0,298,0,0,0,0,0,0,16,193,0,6,16,37,0,30,0
180,1,46089,46089,142,44,0.6172839506172839,4.938271604938271,0,0,126.59946771557648,300,720,40,0,0,0,0,0,0,23,26,0,0,0,0,5,0,0,365,0,0,0,0,0,0,34,72,0,0,0,0,8,0,0
180,1,45983,45983,146,52,0.0,6.172839506172839,0,0,124.01364106470635,300,720,39,0,0,0,0,0,0,4,29,0,0,0,0,13,0,5,420,0,0,0,0,0,0,4,126,0,0,0,0,13,0,5
180,1,46267,46267,141,53,0.6172839506172839,7.4074074074074066,0,0,120.0012536408245,300,720,35,0,0,0,0,0,0,0,29,0,0,0,0,16,0,0,395,0,0,0,0,0,0,0,125,0,0,0,0,16,0,0
180,1,45995,45995,150,41,1.8518518518518516,4.938271604938271,0,0,126.10947630701433,300,720,36,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0
180,1,45513,45513,150,47,0.0,4.938271604938271,0,0,121.00873061200726,300,720,39,0,0,0,0,0,0,5,28,0,0,0,0,0,0,12,397,0,0,0,0,0,0,5,102,0,0,0,0,0,0,12
180,1,45849,45849,146,36,0.0,4.938271604938271,0,0,119.898344790197,300,720,35,0,0,0,0,0,0,25,27,0,0,0,0,0,0,0,207,0,0,0,0,0,0,25,122,0,0,0,0,0,0,0
180,1,46093,46093,149,39,1.2345679012345678,10.493827160493826,0,0,124.23050647452406,300,720,43,0,0,0,0,0,0,32,30,0,0,0,7,0,0,0,420,0,0,0,0,0,0,50,178,0,0,0,7,0,0,0
180,1,46526,46526,142,43,1.2345679012345678,4.320987654320987,0,0,126.16999570351294,300,720,34,0,0,0,0,0,0,16,28,0,0,0,0,0,78,0,292,0,0,0,0,0,0,16,128,0,0,0,0,0,78,0
