q,schedule,passenger_entered,passenger_exited,trams_too_late_cs,trams_too_late_pr, %trams_late_PR>1,%trams_lateCS>1,trams_too_early_cs,trams_too_early_pr,AVG_passenger_waiting_time,peak_tram_freq,offpeak_tram_freq,average_tramqueue_time_P+R De Uithof,average_tramqueue_time_WKZ,average_tramqueue_time_UMC,average_tramqueue_time_Heidelberglaan,average_tramqueue_time_Padualaan,average_tramqueue_time_Kromme Rijn,average_tramqueue_time_Galgenwaard,average_tramqueue_time_Vaartsche Rijn,average_tramqueue_time_Centraal Station,average_tramqueue_time_Vaartsche Rijn 2,average_tramqueue_time_Galgenwaard 2,average_tramqueue_time_Kromme Rijn 2,average_tramqueue_time_Padualaan 2,average_tramqueue_time_Heidelberglaan 2,average_tramqueue_time_UMC 2,average_tramqueue_time_WKZ 2,max_tramqueue_time_P+R De Uithof,max_tramqueue_time_WKZ,max_tramqueue_time_UMC,max_tramqueue_time_Heidelberglaan,max_tramqueue_time_Padualaan,max_tramqueue_time_Kromme Rijn,max_tramqueue_time_Galgenwaard,max_tramqueue_time_Vaartsche Rijn,max_tramqueue_time_Centraal Station,max_tramqueue_time_Vaartsche Rijn 2,max_tramqueue_time_Galgenwaard 2,max_tramqueue_time_Kromme Rijn 2,max_tramqueue_time_Padualaan 2,max_tramqueue_time_Heidelberglaan 2,max_tramqueue_time_UMC 2,max_tramqueue_time_WKZ 2
180,1,44462,44462,185,48,2.0202020202020203,2.525252525252525,0,0,97.48578808358037,240,720,43,0,0,20,0,0,0,17,23,0,0,0,26,17,0,7,328,0,0,20,0,0,0,26,77,0,0,0,26,30,0,7
180,1,44424,44424,186,55,3.535353535353535,10.1010101010101,0,0,96.49121905430924,240,720,41,0,0,0,0,12,0,30,38,0,6,15,17,12,24,16,376,0,0,0,0,12,0,92,386,0,13,24,35,25,64,28
180,1,44307,44307,188,59,1.5151515151515151,3.535353535353535,0,0,100.85559954037478,240,720,43,0,0,0,8,22,0,21,25,0,17,11,23,5,4,20,418,0,0,0,8,22,0,29,157,0,44,18,35,5,4,20
180,1,44389,44389,186,78,8.585858585858585,13.131313131313133,0,0,104.09642281945331,240,720,37,0,0,20,1,0,10,16,49,0,39,12,28,12,15,6,382,0,0,29,1,0,13,43,1035,0,78,13,50,24,23,14
180,1,44768,44768,187,63,2.0202020202020203,4.040404040404041,0,0,94.69316838657511,240,720,42,0,0,0,14,26,22,35,30,0,0,0,0,42,0,0,382,0,0,0,14,26,22,59,369,0,0,0,0,42,0,0
180,1,44641,44641,187,65,3.535353535353535,5.05050505050505,0,0,99.06910479873825,240,720,46,0,3,14,10,19,9,20,34,0,53,0,0,11,6,3,409,0,3,14,10,35,9,36,379,0,53,0,0,15,9,5
180,1,44450,44450,183,55,2.0202020202020203,6.565656565656567,0,0,92.19493896472368,240,720,45,0,0,0,53,20,24,17,30,0,70,9,17,27,8,4,368,0,0,0,53,25,42,48,366,0,138,18,30,33,14,4
180,1,44370,44370,184,62,1.5151515151515151,4.545454545454546,0,0,97.02019938428184,240,720,43,0,0,0,0,34,13,31,36,0,33,0,21,4,10,26,360,0,0,0,0,34,13,80,365,0,33,0,21,4,15,26
180,1,44560,44560,187,55,2.525252525252525,8.080808080808081,0,0,101.49213208987112,240,720,45,0,0,0,0,23,9,31,29,0,2,0,3,11,17,9,311,0,0,0,0,23,9,48,369,0,2,0,3,21,17,18
180,1,45241,45241,181,56,1.5151515151515151,4.040404040404041,0,0,96.59642240780562,240,720,41,0,0,0,0,10,0,62,28,0,10,8,2,9,22,0,434,0,0,0,0,10,0,96,368,0,11,8,6,17,33,0
180,1,43858,43858,190,59,0.5050505050505051,5.05050505050505,0,0,98.4731819037809,240,720,47,0,0,4,16,0,0,37,27,0,98,7,10,0,15,0,465,0,0,4,16,0,0,75,117,0,98,7,10,0,15,0
180,1,44995,44995,185,56,4.040404040404041,8.080808080808081,0,0,100.31142114631525,240,720,46,0,0,0,0,0,0,72,28,16,19,14,3,8,32,9,396,0,0,0,0,0,0,82,201,16,19,23,3,15,34,9
180,1,45103,45103,189,59,4.040404040404041,8.080808080808081,0,0,98.8633629508827,240,720,47,18,0,20,23,0,27,21,34,21,0,0,0,40,20,0,384,18,0,20,23,0,27,54,254,21,0,0,0,40,20,0
180,1,44540,44540,188,68,4.545454545454546,4.545454545454546,0,0,103.51094649985812,240,720,43,0,0,7,22,17,0,42,29,0,11,0,0,0,17,7,395,0,0,7,22,32,0,77,410,0,11,0,0,0,31,7
180,1,44479,44479,184,59,3.535353535353535,5.555555555555555,0,0,100.18247720273767,240,720,57,0,0,1,7,34,13,33,34,0,0,0,6,6,1,6,840,0,0,1,9,34,13,65,648,0,0,0,6,8,1,6
180,1,45278,45278,186,56,5.05050505050505,8.080808080808081,0,0,99.55873367716511,240,720,48,0,0,3,3,5,18,68,36,0,0,3,28,13,17,8,365,0,0,3,3,5,26,108,614,0,0,6,43,13,17,8
180,1,43889,43889,192,60,2.0202020202020203,6.565656565656567,0,0,94.14853641419482,240,720,41,0,0,36,0,0,0,15,30,0,0,0,0,0,0,0,404,0,0,36,0,0,0,47,219,0,0,0,0,0,0,0
180,1,44357,44357,187,54,4.545454545454546,7.575757575757576,0,0,103.82271601910892,240,720,38,0,0,0,0,0,23,42,26,0,43,6,26,15,0,0,410,0,0,0,0,0,23,95,163,0,43,10,29,15,0,0
180,1,44095,44095,185,56,2.525252525252525,8.585858585858585,0,0,100.60838863859937,240,720,50,0,0,0,0,0,0,47,27,0,27,9,15,11,9,16,600,0,0,0,0,0,0,91,161,0,89,16,29,17,15,26
180,1,43757,43757,187,58,0.5050505050505051,3.0303030303030303,0,0,93.2884003777539,240,720,41,0,0,0,0,0,0,28,24,0,48,6,15,34,0,0,370,0,0,0,0,0,0,75,79,0,48,6,15,34,0,0
180,1,43933,43933,185,65,1.5151515151515151,7.575757575757576,0,0,106.08831688000882,240,720,43,0,0,4,10,12,18,42,27,0,0,4,36,7,13,14,372,0,0,4,10,12,18,72,99,0,0,5,63,13,28,14
180,1,44336,44336,189,58,2.525252525252525,3.535353535353535,0,0,98.78354663041904,240,720,42,0,0,0,0,0,0,46,26,0,0,0,7,0,3,3,383,0,0,0,0,0,0,96,110,0,0,0,7,0,5,6
180,1,44541,44541,184,65,2.0202020202020203,9.090909090909092,0,0,102.90624880007643,240,720,40,0,0,0,6,43,15,47,32,0,79,0,9,20,0,0,364,0,0,0,12,62,15,83,381,0,79,0,9,20,0,0
