q,schedule,passenger_entered,passenger_exited,trams_too_late_cs,trams_too_late_pr, %trams_late_PR>1,%trams_lateCS>1,trams_too_early_cs,trams_too_early_pr,AVG_passenger_waiting_time,peak_tram_freq,offpeak_tram_freq,average_tramqueue_time_P+R De Uithof,average_tramqueue_time_WKZ,average_tramqueue_time_UMC,average_tramqueue_time_Heidelberglaan,average_tramqueue_time_Padualaan,average_tramqueue_time_Kromme Rijn,average_tramqueue_time_Galgenwaard,average_tramqueue_time_Vaartsche Rijn,average_tramqueue_time_Centraal Station,average_tramqueue_time_Vaartsche Rijn 2,average_tramqueue_time_Galgenwaard 2,average_tramqueue_time_Kromme Rijn 2,average_tramqueue_time_Padualaan 2,average_tramqueue_time_Heidelberglaan 2,average_tramqueue_time_UMC 2,average_tramqueue_time_WKZ 2,max_tramqueue_time_P+R De Uithof,max_tramqueue_time_WKZ,max_tramqueue_time_UMC,max_tramqueue_time_Heidelberglaan,max_tramqueue_time_Padualaan,max_tramqueue_time_Kromme Rijn,max_tramqueue_time_Galgenwaard,max_tramqueue_time_Vaartsche Rijn,max_tramqueue_time_Centraal Station,max_tramqueue_time_Vaartsche Rijn 2,max_tramqueue_time_Galgenwaard 2,max_tramqueue_time_Kromme Rijn 2,max_tramqueue_time_Padualaan 2,max_tramqueue_time_Heidelberglaan 2,max_tramqueue_time_UMC 2,max_tramqueue_time_WKZ 2
180,1,44594,44594,57,4,0.0,4.081632653061225,0,0,411.98014093906767,540,720,27,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
180,1,44640,44640,61,6,2.0408163265306123,8.16326530612245,0,0,427.28241855623276,540,720,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
180,1,44504,44504,61,6,1.0204081632653061,4.081632653061225,0,0,394.2040045389908,540,720,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1,45065,45065,62,8,2.0408163265306123,5.1020408163265305,0,0,396.0964697463538,540,720,17,0,0,0,0,0,0,0,18,44,23,0,0,0,0,0,30,0,0,0,0,0,0,0,27,44,23,0,0,0,0,0
180,1,44497,44497,62,1,1.0204081632653061,3.061224489795918,0,0,376.9359265354954,540,720,21,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
180,1,44369,44369,64,3,1.0204081632653061,4.081632653061225,0,0,429.61303458407104,540,720,13,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
180,1,44449,44449,62,2,0.0,4.081632653061225,0,0,421.0823030881207,540,720,8,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
180,1,44651,44651,60,2,0.0,1.0204081632653061,0,0,406.5578970648312,540,720,21,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
180,1,44497,44497,62,1,0.0,7.142857142857142,0,0,409.10298826626024,540,720,55,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
180,1,44531,44531,61,5,3.061224489795918,6.122448979591836,0,0,416.0172823781536,540,720,24,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
180,1,44406,44406,59,2,1.0204081632653061,0.0,0,0,383.7367164989728,540,720,15,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
180,1,44640,44640,61,4,0.0,2.0408163265306123,0,0,408.91010462257896,540,720,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
180,1,44587,44587,61,4,1.0204081632653061,7.142857142857142,0,0,413.43944071453046,540,720,10,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
180,1,44496,44496,58,2,1.0204081632653061,2.0408163265306123,0,0,400.65154355021895,540,720,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1,44749,44749,62,3,0.0,1.0204081632653061,0,0,407.8295807767443,540,720,19,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
180,1,44642,44642,62,4,1.0204081632653061,8.16326530612245,0,0,381.54077242857403,540,720,27,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0
180,1,44795,44795,57,3,1.0204081632653061,4.081632653061225,0,0,402.23283866771686,540,720,16,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
180,1,44117,44117,62,1,1.0204081632653061,5.1020408163265305,0,0,373.2214817926767,540,720,18,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
180,1,44677,44677,59,2,0.0,2.0408163265306123,0,0,419.8938698344958,540,720,18,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
180,1,44547,44547,61,3,0.0,0.0,0,0,384.5727858929878,540,720,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1,44137,44137,62,2,0.0,5.1020408163265305,0,0,375.0054549202987,540,720,22,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
180,1,44493,44493,62,1,0.0,2.0408163265306123,0,0,396.3071789697191,540,720,9,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
180,1,44653,44653,60,4,2.0408163265306123,5.1020408163265305,0,0,402.402511468398,540,720,29,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
180,1,44996,44996,59,3,1.0204081632653061,3.061224489795918,0,0,378.15537120151953,540,720,21,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
