q,schedule,passenger_entered,passenger_exited,trams_too_late_cs,trams_too_late_pr, %trams_late_PR>1,%trams_lateCS>1,trams_too_early_cs,trams_too_early_pr,AVG_passenger_waiting_time,peak_tram_freq,offpeak_tram_freq,average_tramqueue_time_P+R De Uithof,average_tramqueue_time_WKZ,average_tramqueue_time_UMC,average_tramqueue_time_Heidelberglaan,average_tramqueue_time_Padualaan,average_tramqueue_time_Kromme Rijn,average_tramqueue_time_Galgenwaard,average_tramqueue_time_Vaartsche Rijn,average_tramqueue_time_Centraal Station,average_tramqueue_time_Vaartsche Rijn 2,average_tramqueue_time_Galgenwaard 2,average_tramqueue_time_Kromme Rijn 2,average_tramqueue_time_Padualaan 2,average_tramqueue_time_Heidelberglaan 2,average_tramqueue_time_UMC 2,average_tramqueue_time_WKZ 2,max_tramqueue_time_P+R De Uithof,max_tramqueue_time_WKZ,max_tramqueue_time_UMC,max_tramqueue_time_Heidelberglaan,max_tramqueue_time_Padualaan,max_tramqueue_time_Kromme Rijn,max_tramqueue_time_Galgenwaard,max_tramqueue_time_Vaartsche Rijn,max_tramqueue_time_Centraal Station,max_tramqueue_time_Vaartsche Rijn 2,max_tramqueue_time_Galgenwaard 2,max_tramqueue_time_Kromme Rijn 2,max_tramqueue_time_Padualaan 2,max_tramqueue_time_Heidelberglaan 2,max_tramqueue_time_UMC 2,max_tramqueue_time_WKZ 2
180,1,44973,44973,153,47,1.2345679012345678,6.790123456790123,0,0,122.2867001023929,300,720,35,0,0,0,0,0,0,27,28,0,11,0,0,0,0,0,321,0,0,0,0,0,0,27,124,0,11,0,0,0,0,0
180,1,46089,46089,147,34,0.6172839506172839,7.4074074074074066,0,0,121.78775988642002,300,720,38,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0
180,1,45431,45431,150,43,0.6172839506172839,3.7037037037037033,0,0,123.87357867736955,300,720,39,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0
180,1,46341,46341,139,45,0.0,3.7037037037037033,0,0,132.76410449376624,300,720,38,0,0,0,0,0,0,0,28,0,0,0,0,19,7,21,368,0,0,0,0,0,0,0,194,0,0,0,0,19,7,21
180,1,46102,46102,148,40,0.6172839506172839,3.7037037037037033,0,0,122.66621685710669,300,720,40,0,0,0,0,0,0,0,28,0,0,0,35,0,0,0,420,0,0,0,0,0,0,0,83,0,0,0,35,0,0,0
180,1,46195,46195,143,48,0.0,6.172839506172839,0,0,117.51050339441586,300,720,36,0,0,0,0,0,0,31,30,0,0,0,0,0,0,0,295,0,0,0,0,0,0,51,178,0,0,0,0,0,0,0
180,1,45264,45264,152,53,1.8518518518518516,8.641975308641975,0,0,120.87882174381446,300,720,36,0,0,0,0,0,0,30,27,0,0,0,0,29,41,23,280,0,0,0,0,0,0,45,124,0,0,0,0,29,41,23
180,1,46663,46663,138,42,0.0,6.790123456790123,0,0,124.86588018975132,300,720,42,0,0,0,0,0,0,0,26,0,0,0,0,27,4,0,398,0,0,0,0,0,0,0,108,0,0,0,0,27,4,0
180,1,45784,45784,147,49,1.2345679012345678,8.641975308641975,0,0,126.61691099850812,300,720,38,0,0,0,28,32,8,62,31,0,15,0,0,0,0,24,347,0,0,0,33,32,17,93,220,0,15,0,0,0,0,24
180,1,45639,45639,147,46,0.6172839506172839,2.4691358024691357,0,0,124.34122248073976,300,720,38,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
180,1,45779,45779,144,43,0.6172839506172839,5.555555555555555,0,0,120.39875050492722,300,720,37,0,0,0,0,0,0,5,24,0,0,0,0,0,0,0,301,0,0,0,0,0,0,5,79,0,0,0,0,0,0,0
180,1,45784,45784,148,42,0.6172839506172839,7.4074074074074066,0,0,121.60620937271591,300,720,37,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0
180,1,45491,45491,147,49,0.6172839506172839,3.0864197530864197,0,0,123.09400125372007,300,720,39,0,0,0,0,0,0,21,29,0,0,0,0,0,0,0,419,0,0,0,0,0,0,21,77,0,0,0,0,0,0,0
180,1,45703,45703,146,45,0.0,3.7037037037037033,0,0,125.79516655994306,300,720,38,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0
180,1,46086,46086,152,53,0.6172839506172839,6.790123456790123,0,0,120.88595343776177,300,720,38,0,0,0,0,0,0,41,29,0,0,0,0,0,0,0,420,0,0,0,0,0,0,41,108,0,0,0,0,0,0,0
180,1,45726,45726,149,37,1.2345679012345678,5.555555555555555,0,0,119.3529687287738,300,720,39,0,0,0,0,0,0,0,28,0,0,0,2,21,10,0,420,0,0,0,0,0,0,0,70,0,0,0,2,21,10,0
180,1,45766,45766,142,37,0.6172839506172839,4.320987654320987,0,0,121.48294545966161,300,720,40,0,0,0,0,0,0,26,27,0,0,0,0,0,0,0,352,0,0,0,0,0,0,51,146,0,0,0,0,0,0,0
180,1,45148,45148,152,38,0.6172839506172839,2.4691358024691357,0,0,116.29850923276011,300,720,35,0,0,0,0,0,0,21,27,0,0,0,0,0,1,8,326,0,0,0,0,0,0,21,95,0,0,0,0,0,1,8
180,1,45829,45829,140,45,0.0,3.7037037037037033,0,0,118.77008274939061,300,720,39,0,0,0,0,0,0,15,25,0,0,0,0,0,15,0,420,0,0,0,0,0,0,28,125,0,0,0,0,0,15,0
180,1,46194,46194,142,48,0.0,3.0864197530864197,0,0,118.92744668919714,300,720,38,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0
180,1,46152,46152,146,39,0.6172839506172839,1.8518518518518516,0,0,123.9208134824507,300,720,43,0,0,0,0,0,0,0,25,0,42,0,0,0,0,0,392,0,0,0,0,0,0,0,91,0,42,0,0,0,0,0
180,1,45953,45953,142,51,0.6172839506172839,5.555555555555555,0,0,124.15936546408352,300,720,36,0,0,0,12,18,6,78,27,0,0,0,0,0,0,7,373,0,0,0,14,19,6,78,128,0,0,0,0,0,0,7
180,1,45336,45336,147,50,0.6172839506172839,7.4074074074074066,0,0,119.6249703800465,300,720,43,0,0,0,0,0,0,0,28,0,0,0,0,13,21,9,316,0,0,0,0,0,0,0,96,0,0,0,0,13,32,9
180,1,45612,45612,144,46,0.0,6.172839506172839,0,0,124.41802482591014,300,720,37,0,0,0,0,8,0,44,27,0,0,0,0,0,0,0,350,0,0,0,0,8,0,70,98,0,0,0,0,0,0,0
180,1,46887,46887,141,42,0.0,4.938271604938271,0,0,127.6820834114596,300,720,39,0,0,0,0,0,0,0,29,0,8,0,0,1,5,2,368,0,0,0,0,0,0,0,168,0,8,0,0,1,5,2
180,1,45185,45185,148,44,0.6172839506172839,8.641975308641975,0,0,126.42493026255127,300,720,41,0,0,0,0,0,0,0,29,0,18,0,0,0,0,0,392,0,0,0,0,0,0,0,166,0,18,0,0,0,0,0
