q,schedule,passenger_entered,passenger_exited,trams_too_late_cs,trams_too_late_pr, %trams_late_PR>1,%trams_lateCS>1,trams_too_early_cs,trams_too_early_pr,AVG_passenger_waiting_time,peak_tram_freq,offpeak_tram_freq,average_tramqueue_time_P+R De Uithof,average_tramqueue_time_WKZ,average_tramqueue_time_UMC,average_tramqueue_time_Heidelberglaan,average_tramqueue_time_Padualaan,average_tramqueue_time_Kromme Rijn,average_tramqueue_time_Galgenwaard,average_tramqueue_time_Vaartsche Rijn,average_tramqueue_time_Centraal Station,average_tramqueue_time_Vaartsche Rijn 2,average_tramqueue_time_Galgenwaard 2,average_tramqueue_time_Kromme Rijn 2,average_tramqueue_time_Padualaan 2,average_tramqueue_time_Heidelberglaan 2,average_tramqueue_time_UMC 2,average_tramqueue_time_WKZ 2,max_tramqueue_time_P+R De Uithof,max_tramqueue_time_WKZ,max_tramqueue_time_UMC,max_tramqueue_time_Heidelberglaan,max_tramqueue_time_Padualaan,max_tramqueue_time_Kromme Rijn,max_tramqueue_time_Galgenwaard,max_tramqueue_time_Vaartsche Rijn,max_tramqueue_time_Centraal Station,max_tramqueue_time_Vaartsche Rijn 2,max_tramqueue_time_Galgenwaard 2,max_tramqueue_time_Kromme Rijn 2,max_tramqueue_time_Padualaan 2,max_tramqueue_time_Heidelberglaan 2,max_tramqueue_time_UMC 2,max_tramqueue_time_WKZ 2
180,1,42931,42931,243,19,1.937984496124031,7.751937984496124,0,0,73.57601800690468,180,720,52,0,0,16,8,5,5,41,43,0,35,5,14,18,12,13,745,0,0,16,11,5,8,187,414,0,127,10,61,48,37,27
180,1,45204,45204,253,54,9.30232558139535,20.155038759689923,0,0,81.12269903302675,180,720,54,24,12,40,11,11,13,44,53,14,22,8,15,11,14,10,687,24,12,116,18,23,34,213,803,32,94,24,38,23,29,22
180,1,43081,43081,246,21,2.3255813953488373,5.426356589147287,0,0,72.1135489239145,180,720,53,27,5,31,17,9,9,33,39,43,20,13,23,18,8,14,697,27,5,61,28,14,24,102,320,55,56,26,53,31,22,36
180,1,42548,42548,248,19,3.10077519379845,7.751937984496124,0,0,72.27782995355643,180,720,54,0,15,29,6,2,19,44,42,0,20,11,7,10,7,12,685,0,15,53,6,2,19,142,828,0,54,19,13,26,21,30
180,1,42947,42947,246,14,0.7751937984496124,5.426356589147287,0,0,78.20803014866844,180,720,52,0,0,18,28,3,8,45,41,0,27,12,15,14,12,8,702,0,0,47,53,3,15,129,554,0,104,39,46,45,40,25
180,1,44227,44227,248,22,3.488372093023256,14.34108527131783,0,0,75.12011859172344,180,720,55,0,0,0,1,9,8,54,50,0,20,11,14,12,7,10,725,0,0,0,1,25,12,128,828,0,46,43,32,33,26,29
180,1,42765,42765,248,23,2.3255813953488373,9.689922480620156,0,0,75.52342177631311,180,720,52,0,0,18,19,4,11,40,44,0,30,12,10,19,13,21,672,0,0,54,25,10,13,106,466,0,83,26,25,59,28,60
180,1,43553,43553,246,22,1.1627906976744187,8.527131782945736,0,0,73.52665615434685,180,720,51,0,0,5,39,9,8,26,42,3,39,11,11,7,13,13,715,0,0,5,48,23,22,65,357,3,94,18,16,24,38,51
180,1,42659,42659,247,14,0.3875968992248062,3.875968992248062,0,0,76.72438802585614,180,720,50,0,0,13,3,0,5,20,40,0,32,12,10,20,8,7,640,0,0,13,7,0,5,58,348,0,105,27,19,41,13,24
180,1,43003,43003,243,14,0.3875968992248062,3.10077519379845,0,0,90.59722636400782,180,720,52,0,0,10,24,9,17,23,39,1,23,9,16,16,5,8,655,0,0,16,24,9,29,54,310,1,57,27,23,40,20,12
