q,schedule,passenger_entered,passenger_exited,trams_too_late_cs,trams_too_late_pr, %trams_late_PR>1,%trams_lateCS>1,trams_too_early_cs,trams_too_early_pr,AVG_passenger_waiting_time,peak_tram_freq,offpeak_tram_freq,average_tramqueue_time_P+R De Uithof,average_tramqueue_time_WKZ,average_tramqueue_time_UMC,average_tramqueue_time_Heidelberglaan,average_tramqueue_time_Padualaan,average_tramqueue_time_Kromme Rijn,average_tramqueue_time_Galgenwaard,average_tramqueue_time_Vaartsche Rijn,average_tramqueue_time_Centraal Station,average_tramqueue_time_Vaartsche Rijn 2,average_tramqueue_time_Galgenwaard 2,average_tramqueue_time_Kromme Rijn 2,average_tramqueue_time_Padualaan 2,average_tramqueue_time_Heidelberglaan 2,average_tramqueue_time_UMC 2,average_tramqueue_time_WKZ 2,max_tramqueue_time_P+R De Uithof,max_tramqueue_time_WKZ,max_tramqueue_time_UMC,max_tramqueue_time_Heidelberglaan,max_tramqueue_time_Padualaan,max_tramqueue_time_Kromme Rijn,max_tramqueue_time_Galgenwaard,max_tramqueue_time_Vaartsche Rijn,max_tramqueue_time_Centraal Station,max_tramqueue_time_Vaartsche Rijn 2,max_tramqueue_time_Galgenwaard 2,max_tramqueue_time_Kromme Rijn 2,max_tramqueue_time_Padualaan 2,max_tramqueue_time_Heidelberglaan 2,max_tramqueue_time_UMC 2,max_tramqueue_time_WKZ 2
180,1,44753,44753,92,6,0.0,3.3057851239669422,0,0,184.6320162178299,420,720,27,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0
180,1,45312,45312,91,8,1.6528925619834711,6.6115702479338845,0,0,186.75168802906762,420,720,41,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,224,0,0,0,0,0,0,4,59,0,0,0,0,0,0,0
180,1,44730,44730,86,8,0.0,4.132231404958678,0,0,187.50345241835376,420,720,61,0,0,0,0,0,0,49,20,0,0,0,0,0,0,0,291,0,0,0,0,0,0,49,56,0,0,0,0,0,0,0
180,1,44579,44579,94,6,0.8264462809917356,4.132231404958678,0,0,184.39871008628296,420,720,49,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0
180,1,43975,43975,92,8,0.0,4.132231404958678,0,0,173.1074494966362,420,720,41,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
180,1,45369,45369,92,8,0.0,4.132231404958678,0,0,195.3370085218348,420,720,45,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
180,1,45006,45006,92,6,0.0,9.090909090909092,0,0,183.75170246031894,420,720,55,0,0,0,0,0,0,0,23,0,19,0,13,0,0,0,230,0,0,0,0,0,0,0,120,0,19,0,13,0,0,0
180,1,44039,44039,95,15,0.0,8.264462809917356,0,0,179.63523037929315,420,720,33,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0
180,1,44405,44405,95,5,0.0,4.132231404958678,0,0,182.2905419262969,420,720,56,0,0,0,0,0,0,7,21,0,0,0,0,0,0,0,197,0,0,0,0,0,0,7,85,0,0,0,0,0,0,0
180,1,44782,44782,93,10,0.0,4.958677685950414,0,0,183.6206121152569,420,720,43,0,0,0,0,0,0,0,22,0,0,0,56,0,79,19,229,0,0,0,0,0,0,0,75,0,0,0,56,0,79,19
180,1,45131,45131,97,8,0.0,3.3057851239669422,0,0,191.7235362580151,420,720,50,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0
180,1,44971,44971,89,6,0.0,1.6528925619834711,0,0,185.0107106824209,420,720,34,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
180,1,44240,44240,96,10,0.0,4.132231404958678,0,0,181.06962061029984,420,720,38,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
180,1,44322,44322,93,5,0.0,6.6115702479338845,0,0,175.36087780774173,420,720,41,0,0,0,0,0,0,54,29,0,0,0,12,0,0,8,230,0,0,0,0,0,0,54,293,0,0,0,12,0,0,8
180,1,44750,44750,93,8,0.8264462809917356,6.6115702479338845,0,0,184.85020748234234,420,720,33,0,0,0,0,0,0,0,22,0,0,0,0,0,0,8,206,0,0,0,0,0,0,0,90,0,0,0,0,0,0,8
180,1,45738,45738,90,6,0.0,4.958677685950414,0,0,190.37212355196698,420,720,41,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0
180,1,44610,44610,90,12,0.8264462809917356,5.785123966942149,0,0,186.30963954742828,420,720,37,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0
180,1,45265,45265,92,5,0.0,3.3057851239669422,0,0,177.8568008000441,420,720,46,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
